Date,TSLA.US,^NDQ,GM.US,^DJI,mon_dum,tue_dum,wed_dum,thr_dum,fri_dum
2022/9/14,8.968609865,1.850463787,0.55514205,0.2420835,0,0,1,0,0
2022/9/15,0.941806285,-3.569210081,0.246114597,-1.391275888,0,0,0,1,0
2022/9/16,-0.329218107,-2.24975676,-4.242687911,-1.125579827,0,0,0,0,1
2022/9/19,4.714026702,1.891530694,8.881982282,1.599971709,1,0,0,0,0
2022/9/20,-0.275018604,-2.38339422,-14.07385794,-2.526218839,0,1,0,0,0
2022/9/21,-6.421468597,-4.48269373,-8.832328799,-4.253615634,0,0,1,0,0
2022/9/22,-10.14793883,-3.417722873,-1.990217148,-0.887065835,0,0,0,1,0
2022/9/23,-11.48688451,-4.492491054,-12.70742229,-4.041918855,0,0,0,0,1
2022/9/26,0.617440889,-1.495454976,-3.100874827,-2.784685984,1,0,0,0,0
2022/9/27,6.276946487,0.61511147,-2.35397086,-1.074987329,0,1,0,0,0
2022/9/28,4.303032445,5.128122259,3.889354084,4.70868533,0,0,1,0,0
2022/9/29,-17.02512074,-7.105958935,-14.11357963,-3.858425522,0,0,0,1,0
2022/9/30,-2.759032102,-3.769263079,-8.79431812,-4.277926107,0,0,0,0,1
2022/10/3,-21.53628652,5.668934776,6.076898572,6.661152404,1,0,0,0,0
2022/10/4,7.260726073,8.344097276,22.28474469,6.997330362,0,1,0,0,0
2022/10/5,-8.649374599,-0.62117442,-6.704114713,-0.350058978,0,0,1,0,0
2022/10/6,-2.782276484,-1.689219492,-1.506643615,-2.864929393,0,0,0,1,0
2022/10/7,-15.81069164,-9.502804491,-7.291654608,-5.264069765,0,0,0,0,1
2022/10/10,-0.123279688,-2.588618527,-9.889582476,-0.801367658,1,0,0,0,0
2022/10/11,-7.24345174,-2.748740763,-1.54880441,0.310842629,0,1,0,0,0
2022/10/12,0.854503464,-0.217960732,0.857308831,-0.242311774,0,0,1,0,0
2022/10/13,5.155588289,5.568968331,4.347372746,7.085295361,0,0,0,1,0
2022/10/14,-18.86388237,-7.69451083,0.991975477,-3.361411538,0,0,0,0,1
2022/10/17,17.51304942,8.584357339,5.168814943,4.648162314,1,0,0,0,0
2022/10/18,0.95737406,2.262125555,5.06411309,2.799161991,0,1,0,0,0
2022/10/19,2.100458695,-2.13253314,-4.525370164,-0.818951114,0,0,1,0,0
2022/10/20,-16.61862727,-1.537145698,-1.41258933,-0.741360139,0,0,0,1,0
2022/10/21,8.635661907,5.767397342,11.66239083,6.172777439,0,0,0,0,1
2022/10/24,-3.718988995,2.138406883,5.142845689,3.35445343,1,0,0,0,0
2022/10/25,13.21301775,5.626741023,9.029003359,2.675587832,0,1,0,0,0
2022/10/26,2.500955421,-5.092587632,5.741593754,0.018610574,0,0,1,0,0
2022/10/27,0.500801282,-4.063443682,1.980754977,1.524618622,0,0,0,1,0
2022/10/28,3.809587276,7.17570351,4.520647244,6.466087769,0,0,0,0,1
2022/10/31,-1.072116226,-2.573756243,2.573922061,-0.980241496,1,0,0,0,0
2022/11/1,0.307638217,-2.213748447,0.637082545,-0.609095728,0,1,0,0,0
2022/11/2,-14.09007111,-8.402695841,-5.273452921,-3.869758554,0,0,1,0,0
2022/11/3,0.383756629,-4.319797051,-0.065045727,-1.139348434,0,0,0,1,0
2022/11/4,-9.103153592,3.198075209,3.181563846,3.140267958,0,0,0,0,1
2022/11/7,-12.51988239,2.130498079,2.499775142,3.269582467,1,0,0,0,0
2022/11/8,-7.332047899,1.222961384,-2.157618071,2.542343193,0,1,0,0,0
2022/11/9,-17.91688447,-6.194071325,-6.338640878,-4.876913515,0,0,1,0,0
2022/11/10,18.48358579,18.37553136,11.03540441,9.237806922,0,0,0,1,0
2022/11/11,6.881816275,4.705263111,8.681825289,0.240913862,0,0,0,0,1
2022/11/14,-6.404041435,-2.806374097,-7.235161643,-1.564247333,1,0,0,0,0
2022/11/15,4.543074103,3.621534768,1.940820353,0.419093113,0,1,0,0,0
2022/11/16,-9.64406954,-3.846268976,-10.99669495,-0.290909513,0,0,1,0,0
2022/11/17,-5.015514659,-0.865101407,1.105260964,-0.055954864,0,0,0,1,0
2022/11/18,-4.067259922,0.024674831,7.311117048,1.485781451,0,0,0,0,1
2022/11/21,-17.09306843,-2.726299697,-1.5718793,-0.336413332,1,0,0,0,0
2022/11/22,3.038065169,3.399244048,2.846651096,2.951162424,0,1,0,0,0
2022/11/23,19.55447001,2.48133906,0.87572371,0.703558263,0,0,1,0,0
2022/11/25,-0.463973799,-1.306121581,2.181354789,1.118396002,0,0,0,0,1
2022/11/28,0.082029968,-3.93849832,-6.673239171,-3.621637737,1,0,0,0,0
2022/11/29,-2.856439974,-1.486945111,2.349042822,0.022673922,0,1,0,0,0
2022/11/30,19.17546867,11.02125134,5.094322497,5.444497058,0,0,1,0,0
2022/12/1,0,0.315006976,-0.247096615,-1.407641624,0,0,0,1,0
2022/12/2,0.205444273,-0.456130878,-3.277269354,0.253452463,0,0,0,0,1
2022/12/5,-15.92168737,-4.832700781,-6.954887218,-3.505530661,1,0,0,0,0
2022/12/6,-3.603727049,-5.005587218,-4.962619232,-2.583136704,0,1,0,0,0
2022/12/7,-8.035813591,-1.278723619,-0.394529195,0.011757233,0,0,1,0,0
2022/12/8,-0.861870834,2.816294127,1.58061117,1.365858363,0,0,0,1,0
2022/12/9,8.086369926,-1.745623534,0.523560209,-2.25730193,0,0,0,0,1
2022/12/12,-15.67997766,3.160490776,1.371473354,3.947400651,1,0,0,0,0
2022/12/13,-10.23417948,2.536625944,1.818654196,0.761651802,0,1,0,0,0
2022/12/14,-6.446101274,-1.908178249,-2.64379675,-1.042917572,0,0,1,0,0
2022/12/15,1.387117347,-8.064711048,-4.822732013,-5.624169215,0,0,0,1,0
2022/12/16,-11.79679077,-2.430963144,-9.768740032,-2.121544885,0,0,0,0,1
2022/12/19,-0.599081409,-3.72194993,-5.048409405,-1.23722451,1,0,0,0,0
2022/12/20,-20.13411623,0.025602051,-1.552795031,0.703654792,0,1,0,0,0
2022/12/21,-0.417271408,3.846077267,4.971590909,4.008707527,0,0,1,0,0
2022/12/22,-22.2068765,-5.444998165,-16.50417827,-2.614041385,0,0,0,1,0
2022/12/23,-4.3877144,0.518798945,2.236802863,1.33555411,0,0,0,0,1
2022/12/27,-28.52212749,-3.444273404,-3.768844221,0.283324896,0,1,0,0,0
2022/12/28,8.272227314,-3.379138684,-5.927370948,-2.751450293,0,0,1,0,0
2022/12/29,20.20672522,6.481750738,8.76114356,2.62420188,0,0,0,1,0
2022/12/30,2.791003119,-0.277006592,-0.222750223,-0.553493594,0,0,0,0,1
2023/1/3,-30.6056178,-1.898919216,1.337693222,-0.082058089,0,1,0,0,0
2023/1/4,12.81221092,1.727643646,6.431105855,1.006446995,0,0,1,0,0
2023/1/5,-7.259767687,-3.669651087,2.23407322,-2.552542443,0,0,0,1,0
2023/1/6,6.162769621,6.405721749,6.5,5.318313833,0,0,0,0,1
2023/1/9,14.83725456,1.569641859,0.069618491,-0.839711204,1,0,0,0,0
2023/1/10,-1.920347332,2.514655898,8.282293987,1.390685206,0,1,0,0,0
2023/1/11,9.19225915,4.399295145,4.783077338,1.994638634,0,0,1,0,0
2023/1/12,0.689823081,1.587817781,3.371232152,1.596561506,0,0,0,1,0
2023/1/13,-2.347037876,1.773913518,-11.87059744,0.823633364,0,0,0,0,1
2023/1/17,18.56617647,0.359909957,0.684743906,-2.855176326,0,1,0,0,0
2023/1/18,-5.152483079,-3.111731204,-1.160885004,-4.525763878,0,0,1,0,0
2023/1/19,-3.125485324,-2.389794296,-4.871020856,-1.895067898,0,0,0,1,0
2023/1/20,12.28670284,6.638242506,-2.658830115,2.503664748,0,0,0,0,1
2023/1/23,19.35616849,5.026287136,7.708628006,1.903118127,1,0,0,0,0
2023/1/24,0.243478261,-0.663034861,-1.646542261,0.776102928,0,1,0,0,0
2023/1/25,0.938216693,-0.461211882,0.828729282,0.073219984,0,0,1,0,0
2023/1/26,27.41812643,4.39856064,1.101321586,1.52301872,0,0,0,1,0
2023/1/27,27.50046796,2.373525613,10.07401316,0.211122962,0,0,0,0,1
2023/1/30,-15.79539067,-4.902462718,-10.93544137,-1.920282135,1,0,0,0,0
2023/1/31,9.840393616,4.185167209,20.87351888,2.735630507,0,1,0,0,0
2023/2/1,11.82022861,5.001704857,-0.12716175,0.050753916,0,0,1,0,0
2023/2/2,9.45372361,8.134935411,13.99491094,-0.286129453,0,0,0,1,0
2023/2/3,2.270675094,-3.972273995,-2.228915663,-0.939171796,0,0,0,0,1
2023/2/6,6.290135804,-2.488348425,1.276440554,-0.257840518,1,0,0,0,0
2023/2/7,2.631443828,4.760062082,0.362844702,1.959737417,0,1,0,0,0
2023/2/8,5.690767746,-4.195012461,1.026570048,-1.520053612,0,0,1,0,0
2023/2/9,7.489194694,-2.538512172,0.360837142,-1.83458958,0,0,0,1,0
2023/2/10,-12.57717538,-1.515321156,-1.681479702,1.256606848,0,0,0,0,1
2023/2/13,-2.856925187,3.705159189,4.050785973,2.78024888,1,0,0,0,0
2023/2/14,18.76541307,1.43712595,2.439314612,-1.143639551,0,1,0,0,0
2023/2/15,5.96176822,2.308499475,3.063869903,0.284400341,0,0,1,0,0
2023/2/16,-14.23637043,-4.448001299,0.873108265,-3.158692044,0,0,0,1,0
2023/2/17,7.75836468,-1.445702241,0.406032483,0.963294789,0,0,0,0,1
2023/2/21,-13.1294705,-6.256113587,-11.81375956,-5.15199684,0,1,0,0,0
2023/2/22,4.420631302,0.321302089,-1.458789205,-0.637647493,0,0,1,0,0
2023/2/23,1.506024096,1.810408731,-10.02690144,0.823269054,0,0,0,1,0
2023/2/24,-6.421042213,-4.215989094,-0.445859873,-2.541102995,0,0,0,0,1
2023/2/27,13.65044697,1.580526093,0.829504849,0.549792607,1,0,0,0,0
2023/2/28,-2.311804653,-0.249411789,-3.625031799,-1.766467239,0,1,0,0,0
2023/3/1,-3.572991104,-1.659895561,-0.129065565,0.03934874,0,0,1,0,0
2023/3/2,-14.63480791,1.834442347,5.229855372,2.61566709,0,0,0,1,0
2023/3/3,9.023048717,4.929564563,9.359979762,2.934531022,0,0,0,0,1
2023/3/6,-5.030587997,-0.283813599,-3.413801512,0.303001081,1,0,0,0,0
2023/3/7,-7.868531036,-3.113507152,-4.388133498,-4.299695137,0,1,0,0,0
2023/3/8,-7.604815939,0.990214504,0.125817816,-0.441770051,0,0,1,0,0
2023/3/9,-12.47252747,-5.132385971,-12.19818913,-4.143037465,0,0,0,1,0
2023/3/10,0.751792737,-4.397906221,-8.593336859,-2.675720806,0,0,0,0,1
2023/3/13,1.499077491,1.121072207,-5.202628697,-0.709033383,1,0,0,0,0
2023/3/14,12.58023842,5.347069044,-1.118568233,2.641963296,0,1,0,0,0
2023/3/15,-3.833351522,0.129067259,-8.918539326,-2.183381329,0,0,1,0,0
2023/3/16,5.098365198,6.19268763,2.039032916,2.917529554,0,0,0,1,0
2023/3/17,-5.430945528,-1.851325564,-8.8847154,-2.98148174,0,0,0,0,1
2023/3/20,4.330205962,0.96792832,1.797483523,3.002010547,1,0,0,0,0
2023/3/21,19.54979536,3.9520656,11.00535396,2.450179224,0,1,0,0,0
2023/3/22,-8.135944934,-4.008183735,-7.478632479,-4.073097547,0,0,1,0,0
2023/3/23,1.399424536,2.515861237,-2.276064611,0.58647941,0,0,0,1,0
2023/3/24,-2.354073457,0.775404245,-0.222288085,1.030049602,0,0,0,0,1
2023/3/27,1.838138753,-1.165430194,5.487985761,1.508722908,1,0,0,0,0
2023/3/28,-3.4148376,-1.120756166,-1.669085631,-0.291609419,0,1,0,0,0
2023/3/29,6.197473439,4.484435067,10.81239041,2.495427429,0,0,1,0,0
2023/3/30,1.805240355,1.828531037,2.030812325,1.080687459,0,0,0,1,0
2023/3/31,15.59299467,4.337631009,4.792998055,3.158340341,0,0,0,0,1
2023/4/3,-15.2921045,-0.663971507,-2.794438386,2.456862159,1,0,0,0,0
2023/4/4,-2.811007855,-1.294562101,-3.653156879,-1.478892836,0,1,0,0,0
2023/4/5,-9.165022328,-2.669191751,-4.546726357,0.601304458,0,0,1,0,0
2023/4/6,-0.619879258,1.898413418,-3.562268453,0.019189003,0,0,0,1,0
2023/4/10,-0.74300227,-0.07445425,8.239375542,0.755779627,1,0,0,0,0
2023/4/11,3.089263455,-1.085700856,-2.239014833,0.731469054,0,1,0,0,0
2023/4/12,-8.365008833,-2.130589733,-5.577520474,-0.284178705,0,0,1,0,0
2023/4/13,7.422177911,4.965278884,-0.649913345,2.847175784,0,0,0,1,0
2023/4/14,-1.210328133,-0.879480728,-0.289603244,-1.052169444,0,0,0,0,1
2023/4/17,2.756756757,0.706274689,4.711510583,0.742995656,1,0,0,0,0
2023/4/18,-3.648952096,-0.088626815,1.351735913,-0.07760279,0,1,0,0,0
2023/4/19,-5.045846671,0.078578769,-5.307104444,-0.585843858,0,0,1,0,0
2023/4/20,-24.36458276,-2.008475615,-7.518796992,-0.814157355,0,0,0,1,0
2023/4/21,3.205718142,0.267422692,0.074537865,0.165302123,0,0,0,0,1
2023/4/24,-3.831475648,-0.730174298,5.514157973,0.491289883,1,0,0,0,0
2023/4/25,-2.891418025,-4.94384076,-10.06124234,-2.542922002,0,1,0,0,0
2023/4/26,-10.76741146,1.169362904,-5.241567912,-1.707085688,0,0,1,0,0
2023/4/27,10.47154472,6.07139995,3.879577902,3.935890087,0,0,0,1,0
2023/4/28,6.429864536,1.73650002,2.444987775,2.010278435,0,0,0,0,1
2023/5/1,-3.773355243,-0.285852626,3.329297821,-0.340634216,1,0,0,0,0
2023/5/2,-2.348143113,-2.703969671,-2.986857826,-2.695680392,0,1,0,0,0
2023/5/3,0.467843553,-1.141921988,-4.534461911,-2.006039568,0,0,1,0,0
2023/5/4,0.9183737,-1.225122304,-6.080665025,-2.143547182,0,0,0,1,0
2023/5/5,13.74069479,5.620111312,12.3856106,4.125243678,0,0,0,0,1
2023/5/8,2.54322004,0.439503049,3.006614552,-0.41344488,1,0,0,0,0
2023/5/9,-3.841899994,-1.578088133,-2.822341058,-0.422979004,0,1,0,0,0
2023/5/10,-0.901566657,2.604570776,-1.502403846,-0.227043774,0,0,1,0,0
2023/5/11,5.250978996,0.448342494,0.302297461,-1.653826436,0,0,0,1,0
2023/5/12,-5.956531846,-0.887576844,-5.434782609,-0.066722687,0,0,0,0,1
2023/5/15,-2.425884034,1.637600796,-0.231481481,0.360203504,1,0,0,0,0
2023/5/16,0.255485422,-0.44803121,-6.41025641,-2.522294789,0,1,0,0,0
2023/5/17,11.01969733,3.190459408,7.133798351,3.094543401,0,0,1,0,0
2023/5/18,4.356953871,3.765228306,3.545006165,0.861290748,0,0,0,1,0
2023/5/19,4.593250042,-0.60959079,-1.823708207,-0.814649133,0,0,0,0,1
2023/5/22,12.11557677,1.241912166,1.530924679,-1.047443311,1,0,0,0,0
2023/5/23,-4.103351512,-3.154877295,4.260499087,-1.735459155,0,1,0,0,0
2023/5/24,-3.862302848,-1.514500109,-8.527827648,-1.933036277,0,0,1,0,0
2023/5/25,2.145981411,4.284028721,1.006815366,-0.268826875,0,0,0,1,0
2023/5/26,11.79053505,5.465388889,6.788028386,2.507962087,0,0,0,0,1
2023/5/30,10.3406326,0.804196155,0.525683388,-0.381949963,0,1,0,0,0
2023/5/31,3.442533307,-1.577500321,-7.119304556,-1.017695848,0,0,1,0,0
2023/6/1,4.401019958,3.202286149,4.705337859,1.164600874,0,0,0,1,0
2023/6/2,7.770335389,2.667548535,9.539672925,5.302152923,0,0,0,0,1
2023/6/5,4.252932654,-0.214111415,-1.093932322,-1.480181123,1,0,0,0,0
2023/6/6,4.250723772,0.887982324,8.130676824,0.077615555,0,1,0,0,0
2023/6/7,3.682617143,-3.229974647,6.952326901,0.683132539,0,0,1,0,0
2023/6/8,11.45522554,2.549239253,-2.553837659,1.251967175,0,0,0,1,0
2023/6/9,10.15498595,0.389393981,2.649930265,0.318987539,0,0,0,0,1
2023/6/12,5.554418985,3.823400311,3.03615788,1.398819486,1,0,0,0,0
2023/6/13,8.886042509,2.068798507,6.681210799,1.069898049,0,1,0,0,0
2023/6/14,-1.855359283,0.979126699,-1.92563081,-1.701078448,0,0,1,0,0
2023/6/15,-0.866466763,2.868312286,4.483404711,3.154344126,0,0,0,1,0
2023/6/16,4.533020711,-1.691417286,-0.460163029,-0.791529659,0,0,0,0,1
2023/6/20,13.34727873,-0.406879106,-4.214963119,-1.787582305,0,1,0,0,0
2023/6/21,-13.65458189,-3.019801292,-2.076634512,-0.751383029,0,0,1,0,0
2023/6/22,4.962229245,2.377575506,-2.364225885,-0.035418149,0,0,0,1,0
2023/6/23,-7.567741204,-2.532718638,-3.273322422,-1.614884034,0,0,0,0,1
2023/6/26,-15.15003897,-2.904201735,3.593145384,-0.094285275,1,0,0,0,0
2023/6/27,9.500103713,4.12218108,5.313351499,1.57223657,0,1,0,0,0
2023/6/28,6.024939051,0.665404218,4.735859125,-0.545882098,0,0,1,0,0
2023/6/29,1.229316266,-0.007725275,0.065462163,1.992162507,0,0,0,1,0
2023/6/30,4.145631068,3.616092023,2.356020942,2.089388736,0,0,0,0,1
2023/7/3,17.2384154,0.523102832,2.593360996,0.078979644,1,0,0,0,0
2023/7/5,2.376527768,-0.454520123,2.95174538,-0.943025649,0,0,1,0,0
2023/7/6,-5.257009346,-2.041271349,0.253678336,-2.671292883,0,0,0,1,0
2023/7/7,-1.907499819,-0.334818818,0.950329448,-1.380951623,0,0,0,0,1
2023/7/10,-4.39091936,0.453123993,0.189346125,1.552695608,1,0,0,0,0
2023/7/11,0.166907756,1.374084066,2.08123108,2.334847574,0,1,0,0,0
2023/7/12,2.038622632,2.875217104,2.752064048,0.627600958,0,0,1,0,0
2023/7/13,5.432185007,3.944439814,0.556792873,0.347260334,0,0,0,1,0
2023/7/14,3.130622526,-0.439754515,-3.086419753,0.827805905,0,0,0,0,1
2023/7/17,7.996303931,2.324868745,-7.8125,0.552898763,1,0,0,0,0
2023/7/18,2.548384875,1.907518103,2.451612903,2.649821384,0,1,0,0,0
2023/7/19,-1.772686984,0.076287269,0.638895988,0.781644962,0,0,1,0,0
2023/7/20,-24.34251185,-5.131452665,0.191180219,1.169169575,0,0,0,1,0
2023/7/21,-2.73868391,-0.542190992,-4.521141111,0.017813961,0,0,0,0,1
2023/7/24,8.691639105,0.464269095,4.86381323,1.302597474,1,0,0,0,0
2023/7/25,-3.512227756,1.523771114,-8.778625954,0.189417258,0,1,0,0,0
2023/7/26,-0.876432449,-0.305417772,2.439345992,0.578826669,0,0,1,0,0
2023/7/27,-8.170985436,-1.365620275,4.439801515,-1.670883995,0,0,0,1,0
2023/7/28,10.49039928,4.74284543,-5.901975879,1.251108191,0,0,0,0,1
2023/7/31,0.928914577,0.512689412,2.102496715,0.706725938,1,0,0,0,0
2023/8/1,-5.94548106,-1.082355943,-1.628876727,0.500217523,0,1,0,0,0
2023/8/2,-6.664879151,-5.433736281,-4.787513116,-2.442838587,0,0,1,0,0
2023/8/3,5.12573295,-0.245823329,-3.142551484,-0.472117638,0,0,0,1,0
2023/8/4,-5.263766775,-0.903851155,-2.369989166,-1.066776958,0,0,0,0,1
2023/8/7,-2.373355393,1.530637188,3.55482636,2.905338619,1,0,0,0,0
2023/8/8,-1.739908531,-1.966500886,-1.685090321,-1.118029337,0,1,0,0,0
2023/8/9,-7.519022827,-2.92236134,-3.935939197,-1.353056493,0,0,1,0,0
2023/8/10,3.251579339,-0.018036703,-14.47876448,0.375747081,0,0,0,1,0
2023/8/11,-2.741093992,-1.388015331,-1.975995316,0.748021031,0,0,0,0,1
2023/8/14,-2.977539666,2.628830658,1.327825317,0.185862806,1,0,0,0,0
2023/8/15,-7.090423757,-2.851686898,-5.650132081,-2.557804078,0,1,0,0,0
2023/8/16,-7.898351648,-2.868817883,-3.603603604,-1.292336633,0,0,1,0,0
2023/8/17,-7.070035461,-2.925868836,0.761730652,-2.091930159,0,0,0,1,0
2023/8/18,-4.253717726,-0.49091645,1.518833536,0.187310568,0,0,0,0,1
2023/8/21,18.31871549,3.890102763,1.132246377,-0.267893426,1,0,0,0,0
2023/8/22,2.064597025,0.153360711,-2.554854223,-1.268436433,0,1,0,0,0
2023/8/23,3.934559801,3.982712702,4.78287276,1.342638404,0,0,1,0,0
2023/8/24,-7.198345014,-4.683686283,-5.065554231,-2.70907824,0,0,0,1,0
2023/8/25,9.291862285,2.352203696,0.532238443,1.814400362,0,0,0,0,1
2023/8/28,0.240999204,2.105859543,1.28983308,1.550940551,1,0,0,0,0
2023/8/29,19.21949585,4.352932077,2.566425121,2.117261063,0,1,0,0,0
2023/8/30,-0.272182907,1.354548558,-0.523012552,0.269491548,0,0,1,0,0
2023/8/31,1.148306734,0.279257681,0.898472597,-1.206139597,0,0,0,1,0
2023/9/1,-12.66080285,-0.056287972,0.223813787,0.833767497,0,0,0,0,1
2023/9/5,11.7138076,-0.193488937,-1.937984496,-1.404656047,0,1,0,0,0
2023/9/6,-4.454364693,-2.647466826,-3.455528846,-1.434531581,0,0,1,0,0
2023/9/7,-0.426722769,-2.228154035,-1.90432663,0.417644243,0,0,0,1,0
2023/9/8,-2.97228518,0.230928741,2.916794596,0.549698514,0,0,0,0,1
2023/9/11,25.23138833,2.84052718,-2.503793627,0.62997826,1,0,0,0,0
2023/9/12,-5.574237883,-2.591269223,6.514408338,-0.127871446,0,1,0,0,0
2023/9/13,3.570360401,0.725117489,1.419181356,-0.508428248,0,0,1,0,0
2023/9/14,4.367858459,2.035496953,0,2.397504825,0,0,0,1,0
2023/9/15,-1.494348645,-3.908502411,2.15389186,-2.068847865,0,0,0,0,1
2023/9/18,-8.3002296,0.034832835,-4.491899853,0.043763057,1,0,0,0,0
2023/9/19,1.149728589,-0.584417195,4.649070186,-0.76947404,0,1,0,0,0
2023/9/20,-3.667917448,-3.821046498,-5.594817432,-0.556598015,0,0,1,0,0
2023/9/21,-6.559655737,-4.550034041,-3.689759036,-2.689100859,0,0,0,1,0
2023/9/22,-10.57880329,-0.230263332,-0.993579945,-0.782056693,0,0,0,0,1
2023/9/25,2.154116302,1.126075837,3.683241252,0.316807522,1,0,0,0,0
2023/9/26,-2.90497591,-3.91276075,-6.049606776,-2.852363992,0,1,0,0,0
2023/9/27,-3.707193184,0.559569675,0.697458153,-0.510204385,0,0,1,0,0
2023/9/28,6.112266112,2.070404839,6.259659969,0.864896169,0,0,0,1,0
2023/9/29,3.896420164,0.341633539,-1.432448733,-1.179516395,0,0,0,0,1
2023/10/2,1.378786668,1.672741109,-3.791325447,-0.553234351,1,0,0,0,0
2023/10/3,-5.037758347,-4.664568143,-8.39236218,-3.222605572,0,1,0,0,0
2023/10/4,14.83592261,3.379539905,-2.708731676,0.963339614,0,0,1,0,0
2023/10/5,-1.062567009,-0.305605692,-5.879510309,-0.07531041,0,0,0,1,0
2023/10/6,0.461449721,3.999862328,4.866380732,2.174016752,0,0,0,0,1
2023/10/9,-0.825240855,0.984637423,0.72815534,1.474740164,1,0,0,0,0
2023/10/10,3.802903685,1.457256768,3.952888028,1.001721488,0,1,0,0,0
2023/10/11,-0.597450876,1.785024375,-3.970775095,0.485857739,0,0,1,0,0
2023/10/12,-3.916498726,-1.564092277,-5.326016785,-1.284800089,0,0,0,1,0
2023/10/13,-7.484451655,-3.075498997,-5.441952507,0.291024925,0,0,0,0,1
2023/10/16,2.787511946,2.997449883,3.371544167,2.333288487,1,0,0,0,0
2023/10/17,0.915642722,-0.630712899,2.245508982,0.096440911,0,1,0,0,0
2023/10/18,-11.93839513,-4.053754503,-7.006264425,-2.445536677,0,0,1,0,0
2023/10/19,-23.25078292,-2.405871882,-1.272048847,-1.863280883,0,0,0,1,0
2023/10/20,-9.222661397,-3.836595463,2.812819639,-2.146469597,0,0,0,0,1
2023/10/23,0.106137082,0.664673929,-3.708698584,-1.440429157,1,0,0,0,0
2023/10/24,5.23387401,2.334208766,-5.646817248,1.555801012,0,1,0,0,0
2023/10/25,-4.733973767,-6.062840757,3.93907563,-0.795455711,0,0,1,0,0
2023/10/26,-7.838244986,-4.399152343,-3.964150293,-1.904214593,0,0,0,1,0
2023/10/27,1.871111975,0.940803979,-11.64623468,-2.796384245,0,0,0,0,1
2023/10/30,-11.98745779,2.896264418,1.285819251,3.943615179,1,0,0,0,0
2023/10/31,4.408188083,1.207242202,7.675438596,0.940737272,0,1,0,0,0
2023/11/1,5.999800836,4.089683175,-1.773049645,1.67693456,0,0,1,0,0
2023/11/2,15.62044151,4.454322523,7.142857143,4.241225584,0,0,0,1,0
2023/11/3,1.658962977,3.461850628,8.420138889,1.641888609,0,0,0,0,1
2023/11/6,-0.784233497,0.751208611,-5.542492442,0.253513369,1,0,0,0,0
2023/11/7,3.317827336,2.239107375,-6.011679835,0.416032914,0,1,0,0,0
2023/11/8,-0.078764965,0.193367087,-7.479760648,-0.295219105,0,0,1,0,0
2023/11/9,-13.65314484,-2.36183382,-8.254716981,-1.614741558,0,0,0,1,0
2023/11/10,5.560053338,5.11520584,1.876172608,2.885346782,0,0,0,0,1
2023/11/13,10.5520615,-0.550256521,0.465549348,0.399395037,1,0,0,0,0
2023/11/14,15.30999955,5.931256691,12.08178439,3.566252071,0,1,0,0,0
2023/11/15,5.717956278,0.167797377,-0.531914894,1.173706561,0,0,1,0,0
2023/11/16,-9.522731016,0.174243327,-5.863539446,-0.326796358,0,0,0,1,0
2023/11/17,0.759878419,0.209194348,5.00363901,0.012948746,0,0,0,0,1
2023/11/20,1.387110542,2.814948589,4.370317517,1.45762417,1,0,0,0,0
2023/11/21,5.942275042,-1.479747671,-5.434782609,-0.44628836,0,1,0,0,0
2023/11/22,-7.245024876,1.159860789,1.792114695,1.316251091,0,0,1,0,0
2023/11/24,1.32359848,-0.263040574,0.711743772,0.830095969,0,0,0,0,1
2023/11/27,0.668931833,-0.172445854,2.838892832,-0.400393895,1,0,0,0,0
2023/11/28,11.26736699,0.715187536,3.421052632,0.590870356,0,1,0,0,0
2023/11/29,-2.614299611,-0.407337751,23.45102111,0.094869749,0,0,1,0,0
2023/11/30,-4.157450643,-0.565803251,0,3.67247975,0,0,0,1,0
2023/12/1,-1.30164945,1.384942733,6.012658228,2.048697543,0,0,0,0,1
2023/12/4,-3.402001424,-2.089125294,5.485166873,-0.283207571,1,0,0,0,0
2023/12/5,3.332201375,0.782842186,-2.948291503,-0.551589805,0,1,0,0,0
2023/12/6,0.680713807,-1.461709877,1.759485924,-0.485334631,0,0,1,0,0
2023/12/7,3.415214939,3.415635155,4.557885141,0.436492825,0,0,0,1,0
2023/12/8,1.236399604,1.115412214,1.790510295,0.903235506,0,0,0,0,1
2023/12/11,-4.203576115,0.495002419,-1.259259259,1.083236063,1,0,0,0,0
2023/12/12,-2.84683407,1.747965874,-1.191185229,1.188094579,0,1,0,0,0
2023/12/13,2.404961816,3.449984174,4.263913824,3.501427363,0,0,1,0,0
2023/12/14,12.28634711,0.468305873,16.62253604,1.065711627,0,0,0,1,0
2023/12/15,2.439753037,0.886762646,-3.586206897,0.381292057,0,0,0,0,1
2023/12/18,-1.400394477,1.540274283,-2.029107193,0.005763278,1,0,0,0,0
2023/12/19,5.097588067,1.644225937,3.033295711,1.688065358,0,1,0,0,0
2023/12/20,-9.797060882,-3.753860838,-2.787844996,-3.167907062,0,0,1,0,0
2023/12/21,7.445172777,3.145397802,5.497603609,2.173224206,0,0,0,1,0
2023/12/22,-1.925343811,0.486171024,-1.586206897,-0.122846674,0,0,0,0,1
2023/12/26,4.029064703,1.360637686,0.763464742,1.065640399,0,1,0,0,0
2023/12/27,4.70558435,0.408137678,-0.345972876,0.740371705,0,0,1,0,0
2023/12/28,-7.898561812,-0.06689105,0.831485588,0.355715292,0,0,0,1,0
