Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value
1990,270,Gambia,8,Flow,1,Inward,14.12,,,0.006892,,
1990,270,Gambia,9,Stock,1,Inward,156.63,,,0.007132,,
1990,268,Georgia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,268,Georgia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,268,Georgia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,268,Georgia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,276,Germany,8,Flow,1,Inward,2962.364,,,1.445848,,
1990,276,Germany,8,Flow,2,Outward,24234.823,,,9.937406,,
1990,276,Germany,9,Stock,1,Inward,226551.913,,,10.315618,,
1990,276,Germany,9,Stock,2,Outward,308735.757,,,13.691751,,
1990,288,Ghana,8,Flow,1,Inward,14.8,,,0.007223,,
1990,288,Ghana,9,Stock,1,Inward,319.26,,,0.014537,,
1990,300,Greece,8,Flow,1,Inward,1005,,,0.490513,,
1990,300,Greece,8,Flow,2,Outward,10.706,,,0.00439,,
1990,300,Greece,9,Stock,1,Inward,5680.8,,,0.258665,,
1990,300,Greece,9,Stock,2,Outward,2881.598,,,0.127793,,
1990,308,Grenada,8,Flow,1,Inward,13.14,,,0.006413,,
1990,320,Guatemala,8,Flow,1,Inward,59.3,,,0.028943,,
1990,320,Guatemala,9,Stock,1,Inward,1734.2,,,0.078964,,
1990,320,Guatemala,9,Stock,2,Outward,0,,,0,,
1990,324,Guinea,8,Flow,1,Inward,17.86,,,0.008717,,
1990,324,Guinea,8,Flow,2,Outward,0.12,,,4.90E-05,,
1990,324,Guinea,9,Stock,1,Inward,68.84,,,0.003135,,
1990,624,Guinea-Bissau,8,Flow,1,Inward,2.02,,,0.000986,,
1990,624,Guinea-Bissau,9,Stock,1,Inward,7.98,,,0.000363,,
1990,328,Guyana,8,Flow,1,Inward,7.9,,,0.003856,,
1990,328,Guyana,9,Stock,1,Inward,44.84,,,0.002042,,
1990,332,Haiti,8,Flow,1,Inward,8,,,0.003905,,
1990,332,Haiti,8,Flow,2,Outward,-8,,,-0.00328,,
1990,332,Haiti,9,Stock,1,Inward,148.78,,,0.006774,,
1990,340,Honduras,8,Flow,1,Inward,43.5,,,0.021231,,
1990,340,Honduras,8,Flow,2,Outward,-1,,,-0.00041,,
1990,340,Honduras,9,Stock,1,Inward,292.9,,,0.013337,,
1990,348,Hungary,8,Flow,1,Inward,553.809,,,0.270299,,
1990,348,Hungary,9,Stock,1,Inward,569.569,,,0.025934,,
1990,348,Hungary,9,Stock,2,Outward,159.115,,,0.007056,,
1990,352,Iceland,8,Flow,1,Inward,22.082,,,0.010777,,
1990,352,Iceland,8,Flow,2,Outward,11.564,,,0.004742,,
1990,352,Iceland,9,Stock,1,Inward,146.741,,,0.006682,,
1990,352,Iceland,9,Stock,2,Outward,74.977,,,0.003325,,
1990,356,India,8,Flow,1,Inward,236.69,,,0.115522,,
1990,356,India,8,Flow,2,Outward,6,,,0.00246,,
1990,356,India,9,Stock,1,Inward,1656.81,,,0.07544,,
1990,356,India,9,Stock,2,Outward,124.071,,,0.005502,,
1990,360,Indonesia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,360,Indonesia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,360,Indonesia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,360,Indonesia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,960,Indonesia (...2002),8,Flow,1,Inward,1092,,,0.532975,,
1990,960,Indonesia (...2002),8,Flow,2,Outward,-11,,,-0.004511,,
1990,960,Indonesia (...2002),9,Stock,1,Inward,8732.45,,,0.397616,,
1990,960,Indonesia (...2002),9,Stock,2,Outward,86,,,0.003814,,
1990,364,Iran (Islamic Republic of),8,Flow,1,Inward,-361.95,,,-0.176658,,
1990,364,Iran (Islamic Republic of),8,Flow,2,Outward,55.996,,,0.022961,,
1990,364,Iran (Islamic Republic of),9,Stock,1,Inward,2039.47,,,0.092863,,
1990,364,Iran (Islamic Republic of),9,Stock,2,Outward,55.996,,,0.002483,,
1990,368,Iraq,8,Flow,1,Inward,-6.81,,,-0.003324,,
1990,368,Iraq,9,Stock,1,Inward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
1990,372,Ireland,8,Flow,1,Inward,621.911,,,0.303537,,
1990,372,Ireland,8,Flow,2,Outward,363.884,,,0.149209,,
1990,372,Ireland,9,Stock,1,Inward,37988.87,,,1.729752,,
1990,372,Ireland,9,Stock,2,Outward,14941.567,,,0.662626,,
1990,376,Israel,8,Flow,1,Inward,137.12,,,0.066924,,
1990,376,Israel,8,Flow,2,Outward,261,,,0.107022,,
1990,376,Israel,9,Stock,1,Inward,4476,,,0.203806,,
1990,376,Israel,9,Stock,2,Outward,1188,,,0.052685,,
1990,380,Italy,8,Flow,1,Inward,6344.876,,,3.096758,,
1990,380,Italy,8,Flow,2,Outward,7613.528,,,3.121901,,
1990,380,Italy,9,Stock,1,Inward,59997.557,,,2.731877,,
1990,380,Italy,9,Stock,2,Outward,60184.305,,,2.669041,,
1990,388,Jamaica,8,Flow,1,Inward,174.9,,,0.085364,,
1990,388,Jamaica,8,Flow,2,Outward,37,,,0.015172,,
1990,388,Jamaica,9,Stock,1,Inward,790.4,,,0.035989,,
1990,388,Jamaica,9,Stock,2,Outward,42,,,0.001863,,
1990,392,Japan,8,Flow,1,Inward,1806.039,,,0.881478,,
1990,392,Japan,8,Flow,2,Outward,50774.905,,,20.820075,,
1990,392,Japan,9,Stock,1,Inward,9850,,,0.448501,,
1990,392,Japan,9,Stock,2,Outward,201441,,,8.933465,,
1990,400,Jordan,8,Flow,1,Inward,37.65,,,0.018376,,
1990,400,Jordan,8,Flow,2,Outward,-31.483,,,-0.012909,,
1990,400,Jordan,9,Stock,1,Inward,1367.515,,,0.062267,,
1990,400,Jordan,9,Stock,2,Outward,157.604,,,0.006989,,
1990,398,Kazakhstan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,398,Kazakhstan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,398,Kazakhstan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,398,Kazakhstan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,404,Kenya,8,Flow,1,Inward,57.1,,,0.027869,,
1990,404,Kenya,8,Flow,2,Outward,-0.443,,,-0.000182,,
1990,404,Kenya,9,Stock,1,Inward,667.93,,,0.030413,,
1990,404,Kenya,9,Stock,2,Outward,98.677,,,0.004376,,
1990,296,Kiribati,8,Flow,1,Inward,0.3,,,0.000146,,
1990,412,Kosovo,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,412,Kosovo,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,412,Kosovo,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,412,Kosovo,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,414,Kuwait,8,Flow,1,Inward,5.6,,,0.002733,,
1990,414,Kuwait,8,Flow,2,Outward,-239.2,,,-0.098083,,
1990,414,Kuwait,9,Stock,1,Inward,37.48,,,0.001707,,
1990,414,Kuwait,9,Stock,2,Outward,3662,,,0.162402,,
1990,417,Kyrgyzstan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,417,Kyrgyzstan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,417,Kyrgyzstan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,417,Kyrgyzstan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,418,Lao People's Dem. Rep.,8,Flow,1,Inward,6,,,0.002928,,
1990,418,Lao People's Dem. Rep.,8,Flow,2,Outward,0.168,,,6.90E-05,,
1990,418,Lao People's Dem. Rep.,9,Stock,1,Inward,12.55,,,0.000571,,
1990,418,Lao People's Dem. Rep.,9,Stock,2,Outward,1,,,4.40E-05,,
1990,428,Latvia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,428,Latvia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,428,Latvia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,428,Latvia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,422,Lebanon,8,Flow,1,Inward,6.45,,,0.003148,,
1990,422,Lebanon,8,Flow,2,Outward,-15.974,,,-0.00655,,
1990,422,Lebanon,9,Stock,1,Inward,53.13,,,0.002419,,
1990,422,Lebanon,9,Stock,2,Outward,43.331,,,0.001922,,
1990,426,Lesotho,8,Flow,1,Inward,16.117,,,0.007866,,
1990,426,Lesotho,9,Stock,1,Inward,82.641,,,0.003763,,
1990,430,Liberia,8,Flow,1,Inward,225.24,,,0.109933,,
1990,430,Liberia,8,Flow,2,Outward,5.941,,,0.002436,,
1990,430,Liberia,9,Stock,1,Inward,2731.58,,,0.124377,,
1990,430,Liberia,9,Stock,2,Outward,845.588,,,0.0375,,
1990,434,Libya,8,Flow,1,Inward,158.911,,,0.07756,,
1990,434,Libya,8,Flow,2,Outward,105.234,,,0.043151,,
1990,434,Libya,9,Stock,1,Inward,678.043,,,0.030873,,
1990,434,Libya,9,Stock,2,Outward,1320.764,,,0.058573,,
1990,440,Lithuania,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,440,Lithuania,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,440,Lithuania,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,440,Lithuania,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,450,Madagascar,8,Flow,1,Inward,22.385,,,0.010926,,
1990,450,Madagascar,8,Flow,2,Outward,1.345,,,0.000552,,
1990,450,Madagascar,9,Stock,1,Inward,106.755,,,0.004861,,
1990,450,Madagascar,9,Stock,2,Outward,1.314,,,5.80E-05,,
1990,454,Malawi,8,Flow,1,Inward,23.3,,,0.011372,,
1990,454,Malawi,9,Stock,1,Inward,227.564,,,0.010362,,
1990,458,Malaysia,8,Flow,1,Inward,2611,,,1.274357,,
1990,458,Malaysia,8,Flow,2,Outward,129,,,0.052896,,
1990,458,Malaysia,9,Stock,1,Inward,10318,,,0.469811,,
1990,458,Malaysia,9,Stock,2,Outward,753.285,,,0.033407,,
1990,462,Maldives,8,Flow,1,Inward,5.6,,,0.002733,,
1990,462,Maldives,9,Stock,1,Inward,24.96,,,0.001137,,
1990,466,Mali,8,Flow,1,Inward,5.73,,,0.002797,,
1990,466,Mali,8,Flow,2,Outward,0.184,,,7.50E-05,,
1990,466,Mali,9,Stock,1,Inward,229.359,,,0.010443,,
1990,466,Mali,9,Stock,2,Outward,22.25,,,0.000987,,
1990,470,Malta,8,Flow,1,Inward,45.794,,,0.022351,,
1990,470,Malta,9,Stock,1,Inward,465.334,,,0.021188,,
1990,478,Mauritania,8,Flow,1,Inward,6.736,,,0.003288,,
1990,478,Mauritania,9,Stock,1,Inward,59.166,,,0.002694,,
1990,478,Mauritania,9,Stock,2,Outward,2.54,,,0.000113,,
1990,480,Mauritius,8,Flow,1,Inward,40.973,,,0.019998,,
1990,480,Mauritius,8,Flow,2,Outward,0.538,,,0.000221,,
1990,480,Mauritius,9,Stock,1,Inward,167.75,,,0.007638,,
1990,480,Mauritius,9,Stock,2,Outward,1.3,,,5.80E-05,,
1990,484,Mexico,8,Flow,1,Inward,2633.238,,,1.28521,,
1990,484,Mexico,8,Flow,2,Outward,223.239,,,0.091538,,
1990,484,Mexico,9,Stock,1,Inward,22424,,,1.021035,,
1990,484,Mexico,9,Stock,2,Outward,2672.373,,,0.118514,,
1990,496,Mongolia,9,Stock,1,Inward,0.14,,,6.00E-06,,
1990,499,Montenegro,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,499,Montenegro,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,499,Montenegro,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,499,Montenegro,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,500,Montserrat,8,Flow,1,Inward,9.58,,,0.004676,,
1990,504,Morocco,8,Flow,1,Inward,165,,,0.080532,,
1990,504,Morocco,8,Flow,2,Outward,13,,,0.005331,,
1990,504,Morocco,9,Stock,1,Inward,3011.053,,,0.137103,,
1990,504,Morocco,9,Stock,2,Outward,154.773,,,0.006864,,
1990,508,Mozambique,8,Flow,1,Inward,9.2,,,0.00449,,
1990,508,Mozambique,9,Stock,1,Inward,24.8,,,0.001129,,
1990,508,Mozambique,9,Stock,2,Outward,2.443,,,0.000108,,
1990,104,Myanmar,8,Flow,1,Inward,225.1,,,0.109865,,
1990,104,Myanmar,9,Stock,1,Inward,285.19,,,0.012986,,
1990,516,Namibia,8,Flow,1,Inward,29.567,,,0.014431,,
1990,516,Namibia,8,Flow,2,Outward,1.353,,,0.000555,,
1990,516,Namibia,9,Stock,1,Inward,2046.829,,,0.093199,,
1990,516,Namibia,9,Stock,2,Outward,79.61,,,0.003531,,
1990,524,Nepal,8,Flow,1,Inward,5.94,,,0.002899,,
1990,524,Nepal,9,Stock,1,Inward,11.58,,,0.000527,,
1990,528,Netherlands (Kingdom of the),8,Flow,1,Inward,11063.315,,,5.399697,,
1990,528,Netherlands (Kingdom of the),8,Flow,2,Outward,14371.944,,,5.893166,,
1990,528,Netherlands (Kingdom of the),9,Stock,1,Inward,71827.787,,,3.270544,,
1990,528,Netherlands (Kingdom of the),9,Stock,2,Outward,109869.804,,,4.872484,,
1990,530,Netherlands Antilles,8,Flow,1,Inward,8.101,,,0.003954,,
1990,530,Netherlands Antilles,8,Flow,2,Outward,2.402,,,0.000985,,
1990,530,Netherlands Antilles,9,Stock,1,Inward,407.628,,,0.018561,,
1990,530,Netherlands Antilles,9,Stock,2,Outward,20.976,,,0.00093,,
1990,554,New Zealand,8,Flow,1,Inward,1684.763,,,0.822286,,
1990,554,New Zealand,8,Flow,2,Outward,2363.083,,,0.968974,,
1990,554,New Zealand,9,Stock,1,Inward,7938.44,,,0.361462,,
1990,554,New Zealand,9,Stock,2,Outward,4421.912,,,0.196102,,
1990,558,Nicaragua,8,Flow,1,Inward,0.67,,,0.000327,,
1990,558,Nicaragua,9,Stock,1,Inward,144.754,,,0.006591,,
1990,562,Niger,8,Flow,1,Inward,40.813,,,0.01992,,
1990,562,Niger,8,Flow,2,Outward,0.018,,,8.00E-06,,
1990,562,Niger,9,Stock,1,Inward,286.403,,,0.013041,,
1990,562,Niger,9,Stock,2,Outward,54.278,,,0.002407,,
1990,566,Nigeria,8,Flow,1,Inward,1002.5,,,0.489292,,
1990,566,Nigeria,8,Flow,2,Outward,414.6,,,0.170005,,
1990,566,Nigeria,9,Stock,1,Inward,8538.599,,,0.388789,,
1990,566,Nigeria,9,Stock,2,Outward,1218.886,,,0.054055,,
1990,807,North Macedonia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,807,North Macedonia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,807,North Macedonia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,807,North Macedonia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,578,Norway,8,Flow,1,Inward,1563.803,,,0.763249,,
1990,578,Norway,8,Flow,2,Outward,1583.293,,,0.649224,,
1990,578,Norway,9,Stock,1,Inward,12391.028,,,0.564202,,
1990,578,Norway,9,Stock,2,Outward,10884.469,,,0.482702,,
1990,512,Oman,8,Flow,1,Inward,142.263,,,0.069435,,
1990,512,Oman,9,Stock,1,Inward,1722.974,,,0.078452,,
1990,586,Pakistan,8,Flow,1,Inward,278.331,,,0.135846,,
1990,586,Pakistan,8,Flow,2,Outward,2,,,0.00082,,
1990,586,Pakistan,9,Stock,1,Inward,1891.703,,,0.086135,,
1990,586,Pakistan,9,Stock,2,Outward,244.953,,,0.010863,,
1990,585,Palau,8,Flow,1,Inward,1,,,0.000488,,
1990,585,Palau,8,Flow,2,Outward,-1,,,-0.00041,,
1990,585,Palau,9,Stock,1,Inward,2,,,9.10E-05,,
1990,591,Panama,8,Flow,1,Inward,135.535,,,0.066151,,
1990,591,Panama,9,Stock,1,Inward,2274.913,,,0.103584,,
1990,598,Papua New Guinea,8,Flow,1,Inward,155.413,,,0.075853,,
1990,598,Papua New Guinea,8,Flow,2,Outward,8.377,,,0.003435,,
1990,598,Papua New Guinea,9,Stock,1,Inward,1582.345,,,0.072049,,
1990,598,Papua New Guinea,9,Stock,2,Outward,9.734,,,0.000432,,
1990,600,Paraguay,8,Flow,1,Inward,71.056,,,0.03468,,
1990,600,Paraguay,9,Stock,1,Inward,417.709,,,0.01902,,
1990,604,Peru,8,Flow,1,Inward,41.1,,,0.02006,,
1990,604,Peru,8,Flow,2,Outward,49.7,,,0.020379,,
1990,604,Peru,9,Stock,1,Inward,1330,,,0.060559,,
1990,604,Peru,9,Stock,2,Outward,121.627,,,0.005394,,
1990,608,Philippines,8,Flow,1,Inward,550,,,0.26844,,
1990,608,Philippines,8,Flow,2,Outward,22,,,0.009021,,
1990,608,Philippines,9,Stock,1,Inward,3267.943,,,0.1488,,
1990,608,Philippines,9,Stock,2,Outward,405,,,0.017961,,
1990,616,Poland,8,Flow,1,Inward,88,,,0.04295,,
1990,616,Poland,8,Flow,2,Outward,5.357,,,0.002197,,
1990,616,Poland,9,Stock,1,Inward,109,,,0.004963,,
1990,616,Poland,9,Stock,2,Outward,95,,,0.004213,,
1990,620,Portugal,8,Flow,1,Inward,2363.323,,,1.153472,,
1990,620,Portugal,8,Flow,2,Outward,147.594,,,0.060521,,
1990,620,Portugal,9,Stock,1,Inward,9603.756,,,0.437289,,
1990,620,Portugal,9,Stock,2,Outward,817.651,,,0.036261,,
1990,634,Qatar,8,Flow,1,Inward,4.88,,,0.002382,,
1990,634,Qatar,8,Flow,2,Outward,1.983,,,0.000813,,
1990,634,Qatar,9,Stock,1,Inward,62.77,,,0.002858,,
1990,410,Republic of Korea,8,Flow,1,Inward,1045.6,,,0.510328,,
1990,410,Republic of Korea,8,Flow,2,Outward,1133.2,,,0.464665,,
1990,410,Republic of Korea,9,Stock,1,Inward,5185.608,,,0.236117,,
1990,410,Republic of Korea,9,Stock,2,Outward,2300.909,,,0.10204,,
1990,498,Republic of Moldova,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,498,Republic of Moldova,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,498,Republic of Moldova,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,498,Republic of Moldova,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,638,Reunion,8,Flow,1,Inward,0.03,,,1.50E-05,,
1990,642,Romania,8,Flow,1,Inward,0.01,,,5.00E-06,,
1990,642,Romania,8,Flow,2,Outward,18,,,0.007381,,
1990,642,Romania,9,Stock,1,Inward,0.01,,,0,,
1990,642,Romania,9,Stock,2,Outward,66.1,,,0.002931,,
1990,643,Russian Federation,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,643,Russian Federation,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,643,Russian Federation,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,643,Russian Federation,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,646,Rwanda,8,Flow,1,Inward,7.66,,,0.003739,,
1990,646,Rwanda,9,Stock,1,Inward,32.669,,,0.001488,,
1990,659,Saint Kitts and Nevis,8,Flow,1,Inward,48.78,,,0.023808,,
1990,662,Saint Lucia,8,Flow,1,Inward,45.9,,,0.022403,,
1990,670,Saint Vincent and the Grenadines,8,Flow,1,Inward,7.67,,,0.003744,,
1990,882,Samoa,8,Flow,1,Inward,6.6,,,0.003221,,
1990,882,Samoa,9,Stock,1,Inward,9.123,,,0.000415,,
1990,678,Sao Tome and Principe,9,Stock,1,Inward,0.39,,,1.80E-05,,
1990,682,Saudi Arabia,8,Flow,1,Inward,312,,,0.152279,,
1990,682,Saudi Arabia,8,Flow,2,Outward,-638.331,,,-0.261745,,
1990,682,Saudi Arabia,9,Stock,1,Inward,15193,,,0.691785,,
1990,682,Saudi Arabia,9,Stock,2,Outward,2328.125,,,0.103247,,
1990,686,Senegal,8,Flow,1,Inward,56.93,,,0.027786,,
1990,686,Senegal,8,Flow,2,Outward,-9.55,,,-0.003916,,
1990,686,Senegal,9,Stock,1,Inward,258.3,,,0.011761,,
1990,686,Senegal,9,Stock,2,Outward,47.27,,,0.002096,,
1990,688,Serbia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,688,Serbia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,688,Serbia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,688,Serbia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,891,Serbia and Montenegro,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,891,Serbia and Montenegro,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,891,Serbia and Montenegro,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,891,Serbia and Montenegro,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,690,Seychelles,8,Flow,1,Inward,0.262,,,0.000128,,
1990,690,Seychelles,8,Flow,2,Outward,1.124,,,0.000461,,
1990,690,Seychelles,9,Stock,1,Inward,212.939,,,0.009696,,
1990,690,Seychelles,9,Stock,2,Outward,63.874,,,0.002833,,
1990,694,Sierra Leone,8,Flow,1,Inward,32.435,,,0.01583,,
1990,694,Sierra Leone,8,Flow,2,Outward,0.15,,,6.10E-05,,
1990,694,Sierra Leone,9,Stock,1,Inward,243.139,,,0.011071,,
1990,702,Singapore,8,Flow,1,Inward,5574.749,,,2.72088,,
1990,702,Singapore,8,Flow,2,Outward,2033.787,,,0.833947,,
1990,702,Singapore,9,Stock,1,Inward,30468.037,,,1.387305,,
1990,702,Singapore,9,Stock,2,Outward,7808.369,,,0.346284,,
1990,534,Sint Maarten (Dutch part),8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,534,Sint Maarten (Dutch part),8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,534,Sint Maarten (Dutch part),9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,534,Sint Maarten (Dutch part),9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,703,Slovakia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,703,Slovakia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,703,Slovakia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,703,Slovakia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,705,Slovenia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,705,Slovenia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,705,Slovenia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,705,Slovenia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,90,Solomon Islands,8,Flow,1,Inward,10.44,,,0.005095,,
1990,706,Somalia,8,Flow,1,Inward,5.59,,,0.002728,,
1990,706,Somalia,9,Stock,1,Inward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
1990,710,South Africa,8,Flow,1,Inward,-78.46,,,-0.038294,,
1990,710,South Africa,8,Flow,2,Outward,27.442,,,0.011252,,
1990,710,South Africa,9,Stock,1,Inward,9210.429,,,0.41938,,
1990,710,South Africa,9,Stock,2,Outward,15009.775,,,0.665651,,
1990,728,South Sudan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,728,South Sudan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,728,South Sudan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,728,South Sudan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,724,Spain,8,Flow,1,Inward,10797.152,,,5.26979,,
1990,724,Spain,8,Flow,2,Outward,2685.285,,,1.101092,,
1990,724,Spain,9,Stock,1,Inward,65916.389,,,3.00138,,
1990,724,Spain,9,Stock,2,Outward,15651.537,,,0.694111,,
1990,144,Sri Lanka,8,Flow,1,Inward,43.351,,,0.021159,,
1990,144,Sri Lanka,8,Flow,2,Outward,0.82,,,0.000336,,
1990,144,Sri Lanka,9,Stock,1,Inward,679.251,,,0.030928,,
1990,144,Sri Lanka,9,Stock,2,Outward,8.2,,,0.000364,,
1990,729,Sudan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,729,Sudan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,729,Sudan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,729,Sudan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,736,Sudan (...2011),8,Flow,1,Inward,-31.13,,,-0.015194,,
1990,736,Sudan (...2011),9,Stock,1,Inward,55.3,,,0.002518,,
1990,740,Suriname,8,Flow,1,Inward,-76.8,,,-0.037484,,
1990,752,Sweden,8,Flow,1,Inward,1971.177,,,0.962077,,
1990,752,Sweden,8,Flow,2,Outward,14746.232,,,6.046642,,
1990,752,Sweden,9,Stock,1,Inward,12636.013,,,0.575357,,
1990,752,Sweden,9,Stock,2,Outward,50719.551,,,2.2493,,
1990,756,Switzerland,8,Flow,1,Inward,5483.89,,,2.676534,,
1990,756,Switzerland,8,Flow,2,Outward,7175.559,,,2.942313,,
1990,756,Switzerland,9,Stock,1,Inward,34244.77,,,1.559272,,
1990,756,Switzerland,9,Stock,2,Outward,66087.148,,,2.93082,,
1990,760,Syrian Arab Republic,8,Flow,1,Inward,40,,,0.019523,,
1990,760,Syrian Arab Republic,9,Stock,1,Inward,154,,,0.007012,,
1990,762,Tajikistan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,762,Tajikistan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,762,Tajikistan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,762,Tajikistan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,764,Thailand,8,Flow,1,Inward,2575,,,1.256786,,
1990,764,Thailand,8,Flow,2,Outward,154,,,0.063147,,
1990,764,Thailand,9,Stock,1,Inward,8242.25,,,0.375295,,
1990,764,Thailand,9,Stock,2,Outward,417.572,,,0.018518,,
1990,626,Timor-Leste,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1990,626,Timor-Leste,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1990,626,Timor-Leste,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1990,626,Timor-Leste,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1990,768,Togo,8,Flow,1,Inward,22.721,,,0.011089,,
1990,768,Togo,9,Stock,1,Inward,267.991,,,0.012202,,
1990,776,Tonga,8,Flow,1,Inward,0.2,,,9.80E-05,,
1990,776,Tonga,8,Flow,2,Outward,0.001,,,0,,
1990,776,Tonga,9,Stock,1,Inward,0.87,,,4.00E-05,,
1990,776,Tonga,9,Stock,2,Outward,0.001,,,0,,
1990,780,Trinidad and Tobago,8,Flow,1,Inward,109.4,,,0.053395,,
1990,780,Trinidad and Tobago,9,Stock,1,Inward,2365.341,,,0.107701,,
1990,780,Trinidad and Tobago,9,Stock,2,Outward,20.7,,,0.000918,,
1990,788,Tunisia,8,Flow,1,Inward,88.7,,,0.043292,,
1990,788,Tunisia,8,Flow,2,Outward,0.3,,,0.000123,,
1990,788,Tunisia,9,Stock,1,Inward,7614.8,,,0.346726,,
1990,788,Tunisia,9,Stock,2,Outward,15.3,,,0.000679,,
1990,792,Turkiye,8,Flow,1,Inward,684,,,0.333841,,
1990,792,Turkiye,8,Flow,2,Outward,-16,,,-0.006561,,
1990,792,Turkiye,9,Stock,1,Inward,11150.315,,,0.507709,,
