Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,US$ at current prices per capita,US$ at current prices per capita Footnote,US$ at current prices per capita Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote,Percentage of Gross Fixed Capital Formation Missing value
2016,031,"Azerbaijan",09,"Stock",2,"Outward",19209.06,,,1946.517,,,0.069257,,,50.7277,,,202.6291,,
2016,044,"Bahamas",08,"Flow",1,"Inward",1259.531,,,3245.754,,,0.062374,,,10.55898,,,42.73172,,
2016,044,"Bahamas",08,"Flow",2,"Outward",358.587,,,924.063,,,0.023457,,,3.00613,,,12.16569,,
2016,044,"Bahamas",09,"Stock",1,"Inward",22715.904,,,58537.847,,,0.080951,,,190.43339,,,770.67551,,
2016,044,"Bahamas",09,"Stock",2,"Outward",6704.856,,,17278.107,,,0.024174,,,56.20857,,,227.47359,,
2016,048,"Bahrain",08,"Flow",1,"Inward",243.351,,,170.223,,,0.012051,,,0.75493,,,2.93016,,
2016,048,"Bahrain",08,"Flow",2,"Outward",-880.053,,,-615.592,,,-0.05757,,,-2.73011,,,-10.5966,,
2016,048,"Bahrain",09,"Stock",1,"Inward",26055.319,,,18225.55,,,0.092852,,,80.82902,,,313.7285,,
2016,048,"Bahrain",09,"Stock",2,"Outward",19004.255,,,13293.37,,,0.068518,,,58.95515,,,228.82762,,
2016,050,"Bangladesh",08,"Flow",1,"Inward",2332.72,,,14.506,,,0.115519,,,0.88388,,,2.92289,,
2016,050,"Bangladesh",08,"Flow",2,"Outward",40.53,,,0.252,,,0.002651,,,0.01536,,,0.05078,,
2016,050,"Bangladesh",09,"Stock",1,"Inward",14539.32,,,90.412,,,0.051813,,,5.509,,,18.21774,,
2016,050,"Bangladesh",09,"Stock",2,"Outward",212.89,,,1.324,,,0.000768,,,0.08066,,,0.26675,,
2016,052,"Barbados",08,"Flow",1,"Inward",269.335,,,963.293,,,0.013338,,,5.56098,,,34.4264,,
2016,052,"Barbados",08,"Flow",2,"Outward",-193.502,,,-692.072,,,-0.012658,,,-3.99525,,,-24.73344,,
2016,052,"Barbados",09,"Stock",1,"Inward",7179.713,,,25678.7,,,0.025586,,,148.24011,,,917.71114,,
2016,052,"Barbados",09,"Stock",2,"Outward",3808.584,,,13621.642,,,0.013732,,,78.63614,,,486.81331,,
2016,112,"Belarus",08,"Flow",1,"Inward",1237.8,,,130.308,,,0.061297,,,2.59369,,,10.19528,,
2016,112,"Belarus",08,"Flow",2,"Outward",113.8,,,11.98,,,0.007444,,,0.23846,,,0.93733,,
2016,112,"Belarus",09,"Stock",1,"Inward",18622.5,,,1960.456,,,0.066364,,,39.02162,,,153.38638,,
2016,112,"Belarus",09,"Stock",2,"Outward",771.7,,,81.24,,,0.002782,,,1.61702,,,6.3562,,
2016,056,"Belgium",08,"Flow",1,"Inward",68245.113,,,6021.964,,,3.379588,,,14.34506,,,61.61717,,
2016,056,"Belgium",08,"Flow",2,"Outward",40204.999,,,3547.698,,,2.630048,,,8.45105,,,36.3003,,
2016,056,"Belgium",09,"Stock",1,"Inward",517411.983,,,45656.546,,,1.843874,,,108.7595,,,467.16111,,
2016,056,"Belgium",09,"Stock",2,"Outward",599392.103,,,52890.489,,,2.161055,,,125.99164,,,541.17935,,
2016,084,"Belize",08,"Flow",1,"Inward",43.987,,,120.611,,,0.002178,,,1.9632,,,10.90648,,
2016,084,"Belize",08,"Flow",2,"Outward",1.719,,,4.713,,,0.000112,,,0.07671,,,0.42617,,
2016,084,"Belize",09,"Stock",1,"Inward",2094.622,,,5743.334,,,0.007464,,,93.48516,,,519.35215,,
2016,084,"Belize",09,"Stock",2,"Outward",65.58,,,179.818,,,0.000236,,,2.92692,,,16.26038,,
2016,204,"Benin",08,"Flow",1,"Inward",131.791,,,11.266,,,0.006526,,,1.11488,,,5.65282,,
2016,204,"Benin",08,"Flow",2,"Outward",17.381,,,1.486,,,0.001137,,,0.14703,,,0.74551,,
2016,204,"Benin",09,"Stock",1,"Inward",1705.431,,,145.79,,,0.006078,,,14.42705,,,73.15002,,
2016,204,"Benin",09,"Stock",2,"Outward",203.05,,,17.358,,,0.000732,,,1.71769,,,8.70928,,
2016,060,"Bermuda",08,"Flow",1,"Inward",82,,,1292.377,,,0.004061,,,1.18818,,,9.28221,,
2016,060,"Bermuda",08,"Flow",2,"Outward",72,,,1134.77,,,0.00471,,,1.04328,,,8.15024,,
2016,060,"Bermuda",09,"Stock",1,"Inward",2605.479,,,41064.151,,,0.009285,,,37.75335,,,294.93433,,
2016,060,"Bermuda",09,"Stock",2,"Outward",892.181,,,14061.395,,,0.003217,,,12.92769,,,100.9929,,
2016,064,"Bhutan",08,"Flow",1,"Inward",-7.424,,,-9.927,,,-0.000368,,,-0.33128,,,-0.57109,,
2016,064,"Bhutan",09,"Stock",1,"Inward",613.691,,,820.589,,,0.002187,,,27.38444,,,47.20772,,
2016,068,"Bolivia (Plurinational State of)",08,"Flow",1,"Inward",335.366,,,29.997,,,0.016608,,,0.98808,,,4.78015,,
2016,068,"Bolivia (Plurinational State of)",08,"Flow",2,"Outward",88.866,,,7.949,,,0.005813,,,0.26182,,,1.26666,,
2016,068,"Bolivia (Plurinational State of)",09,"Stock",1,"Inward",11564.533,,,1034.393,,,0.041212,,,34.07233,,,164.83567,,
2016,068,"Bolivia (Plurinational State of)",09,"Stock",2,"Outward",630.245,,,56.372,,,0.002272,,,1.85688,,,8.98324,,
2016,070,"Bosnia and Herzegovina",08,"Flow",1,"Inward",349.759,,,100.708,,,0.017321,,,2.04335,,,9.97853,,
2016,070,"Bosnia and Herzegovina",08,"Flow",2,"Outward",38.618,,,11.119,,,0.002526,,,0.22561,,,1.10176,,
2016,070,"Bosnia and Herzegovina",09,"Stock",1,"Inward",7139.885,,,2055.825,,,0.025444,,,41.71242,,,203.699,,
2016,070,"Bosnia and Herzegovina",09,"Stock",2,"Outward",430.157,,,123.857,,,0.001551,,,2.51305,,,12.27225,,
2016,072,"Botswana",08,"Flow",1,"Inward",142.523,,,63.775,,,0.007058,,,0.94494,,,3.8539,,
2016,072,"Botswana",08,"Flow",2,"Outward",169.694,,,75.933,,,0.011101,,,1.12509,,,4.58862,,
2016,072,"Botswana",09,"Stock",1,"Inward",5041.752,,,2256.044,,,0.017967,,,33.42752,,,136.33209,,
2016,072,"Botswana",09,"Stock",2,"Outward",949.016,,,424.658,,,0.003422,,,6.29211,,,25.66198,,
2016,076,"Brazil",08,"Flow",1,"Inward",53700.384,,,264.25,,,2.659314,,,2.99051,,,19.26338,,
2016,076,"Brazil",08,"Flow",2,"Outward",-5900.752,,,-29.037,,,-0.386003,,,-0.32861,,,-2.11672,,
2016,076,"Brazil",09,"Stock",1,"Inward",563539.49,,,2773.077,,,2.008256,,,31.38284,,,202.15264,,
2016,076,"Brazil",09,"Stock",2,"Outward",203186.335,,,999.844,,,0.73257,,,11.3152,,,72.88691,,
2016,092,"British Virgin Islands",08,"Flow",1,"Inward",49022.946,,,1447043.684,,,2.427681,,,3487.24167,,,14594.2885,,
2016,092,"British Virgin Islands",08,"Flow",2,"Outward",30167.796,,,890483.389,,,1.973455,,,2145.98275,,,8981.04986,,
2016,092,"British Virgin Islands",09,"Stock",1,"Inward",796223.976,,,23502685.405,,,2.837462,,,56639.30175,,,237038.43563,,
2016,092,"British Virgin Islands",09,"Stock",2,"Outward",30167.796,,,890483.389,,,0.108767,,,2145.98275,,,8981.04986,,
2016,096,"Brunei Darussalam",08,"Flow",1,"Inward",-149.641,,,-349.986,,,-0.00741,,,-1.31261,,,-3.81923,,
2016,096,"Brunei Darussalam",09,"Stock",1,"Inward",5739.251,,,13423.139,,,0.020453,,,50.34313,,,146.48054,,
2016,100,"Bulgaria",08,"Flow",1,"Inward",1040.261,,,145.952,,,0.051515,,,1.92893,,,10.47478,,
2016,100,"Bulgaria",08,"Flow",2,"Outward",405.078,,,56.834,,,0.026499,,,0.75113,,,4.07888,,
2016,100,"Bulgaria",09,"Stock",1,"Inward",42945.562,,,6025.389,,,0.153043,,,79.63295,,,432.43506,,
2016,100,"Bulgaria",09,"Stock",2,"Outward",2168.171,,,304.201,,,0.007817,,,4.02039,,,21.83213,,
2016,854,"Burkina Faso",08,"Flow",1,"Inward",390.622,,,20.203,,,0.019344,,,3.0438,,,15.02418,,
2016,854,"Burkina Faso",08,"Flow",2,"Outward",50.508,,,2.612,,,0.003304,,,0.39357,,,1.94264,,
2016,854,"Burkina Faso",09,"Stock",1,"Inward",2061.492,,,106.62,,,0.007346,,,16.06354,,,79.28947,,
2016,854,"Burkina Faso",09,"Stock",2,"Outward",309.011,,,15.982,,,0.001114,,,2.40787,,,11.88522,,
2016,108,"Burundi",08,"Flow",1,"Inward",0.055,,,0.005,,,3E-06,,,0.00189,,,0.01411,,
2016,108,"Burundi",08,"Flow",2,"Outward",0.662,,,0.059,,,4.3E-05,,,0.0226,,,0.16854,,
2016,108,"Burundi",09,"Stock",1,"Inward",241.384,,,21.476,,,0.00086,,,8.23812,,,61.43176,,
2016,108,"Burundi",09,"Stock",2,"Outward",2.576,,,0.229,,,9E-06,,,0.0879,,,0.65548,,
2016,132,"Cabo Verde",08,"Flow",1,"Inward",125.981,,,245.79,,,0.006239,,,6.81053,,,26.29492,,
2016,132,"Cabo Verde",08,"Flow",2,"Outward",-7.87,,,-15.355,,,-0.000515,,,-0.42545,,,-1.64265,,
2016,132,"Cabo Verde",09,"Stock",1,"Inward",6710.178,,,13091.651,,,0.023913,,,362.75292,,,1400.56104,,
2016,132,"Cabo Verde",09,"Stock",2,"Outward",159.9,,,311.968,,,0.000577,,,8.64422,,,33.37468,,
2016,116,"Cambodia",08,"Flow",1,"Inward",2475.916,,,156.182,,,0.122611,,,12.36922,,,57.03994,,
2016,116,"Cambodia",08,"Flow",2,"Outward",79.074,,,4.988,,,0.005173,,,0.39504,,,1.82171,,
2016,116,"Cambodia",09,"Stock",1,"Inward",24376.562,,,1537.682,,,0.086869,,,121.78083,,,561.58512,,
2016,116,"Cambodia",09,"Stock",2,"Outward",707.843,,,44.651,,,0.002552,,,3.53625,,,16.30722,,
2016,120,"Cameroon",08,"Flow",1,"Inward",663.9,,,28.306,,,0.032877,,,1.96337,,,10.09049,,
2016,120,"Cameroon",08,"Flow",2,"Outward",-38.9,,,-1.659,,,-0.002545,,,-0.11504,,,-0.59123,,
2016,120,"Cameroon",09,"Stock",1,"Inward",5602.316,,,238.862,,,0.019965,,,16.56787,,,85.14852,,
2016,120,"Cameroon",09,"Stock",2,"Outward",680.959,,,29.034,,,0.002455,,,2.01382,,,10.34977,,
2016,124,"Canada",08,"Flow",1,"Inward",36055.874,,,991.817,,,1.785534,,,2.3593,,,10.36037,,
2016,124,"Canada",08,"Flow",2,"Outward",69506.62,,,1911.973,,,4.546842,,,4.54813,,,19.97217,,
2016,124,"Canada",09,"Stock",1,"Inward",903453.489,,,24852.006,,,3.21959,,,59.11707,,,259.60017,,
2016,124,"Canada",09,"Stock",2,"Outward",1290014.895,,,35485.454,,,4.651034,,,84.41154,,,370.67551,,
2016,136,"Cayman Islands",08,"Flow",1,"Inward",58815.591,,,932101.28,,,2.912625,,,1198.03894,,,8748.72619,,
2016,136,"Cayman Islands",08,"Flow",2,"Outward",16603.755,,,263133.997,,,1.08615,,,338.20871,,,2469.78235,,
2016,136,"Cayman Islands",09,"Stock",1,"Inward",434803.386,,,6890703.42,,,1.549486,,,8856.68888,,,64676.31658,,
2016,136,"Cayman Islands",09,"Stock",2,"Outward",268407.956,,,4253691.848,,,0.967721,,,5467.31197,,,39925.25927,,
2016,140,"Central African Republic",08,"Flow",1,"Inward",7.256,,,1.539,,,0.000359,,,0.39759,,,1.90438,,
2016,140,"Central African Republic",09,"Stock",1,"Inward",633.256,,,134.345,,,0.002257,,,34.69861,,,166.19998,,
2016,148,"Chad",08,"Flow",1,"Inward",244.682,,,16.188,,,0.012117,,,1.87186,,,11.64141,,
2016,148,"Chad",09,"Stock",1,"Inward",5104.223,,,337.7,,,0.01819,,,39.04814,,,242.84704,,
2016,152,"Chile",08,"Flow",1,"Inward",10522.716,,,576.044,,,0.521099,,,4.20169,,,17.49303,,
2016,152,"Chile",08,"Flow",2,"Outward",7035.737,,,385.156,,,0.460249,,,2.80935,,,11.69625,,
2016,152,"Chile",09,"Stock",1,"Inward",222751.942,,,12194.079,,,0.793809,,,88.94419,,,370.30416,,
2016,152,"Chile",09,"Stock",2,"Outward",102022.73,,,5585.016,,,0.367834,,,40.73737,,,169.6032,,
2016,156,"China",08,"Flow",1,"Inward",133711.42,,,95.232,,,6.621565,,,1.19031,,,2.8646,,
2016,156,"China",08,"Flow",2,"Outward",196149.43,,,139.702,,,12.831302,,,1.74614,,,4.20226,,
2016,156,"China",09,"Stock",1,"Inward",1353641,,,964.096,,,4.8239,,,12.05024,,,29.00011,,
2016,156,"China",09,"Stock",2,"Outward",1357390.45,,,966.766,,,4.89395,,,12.08362,,,29.08043,,
2016,344,"China, Hong Kong SAR",08,"Flow",1,"Inward",117386.969,,,15845.952,,,5.813157,,,36.58507,,,170.24659,,
2016,344,"China, Hong Kong SAR",08,"Flow",2,"Outward",59702.792,,,8059.221,,,3.905515,,,18.6071,,,86.5871,,
2016,344,"China, Hong Kong SAR",09,"Stock",1,"Inward",1626013.412,,,219493.955,,,5.794539,,,506.76675,,,2358.211,,
2016,344,"China, Hong Kong SAR",09,"Stock",2,"Outward",1546661.207,,,208782.279,,,5.576349,,,482.03568,,,2243.12632,,
2016,446,"China, Macao SAR",08,"Flow",1,"Inward",1942.074,,,3061.702,,,0.096174,,,4.30894,,,19.68459,,
2016,446,"China, Macao SAR",08,"Flow",2,"Outward",-1002.244,,,-1580.049,,,-0.065563,,,-2.22371,,,-10.1586,,
2016,446,"China, Macao SAR",09,"Stock",1,"Inward",30981.259,,,48842.303,,,0.110406,,,68.73908,,,314.02167,,
2016,446,"China, Macao SAR",09,"Stock",2,"Outward",1933.973,,,3048.931,,,0.006973,,,4.29097,,,19.60248,,
2016,158,"China, Taiwan Province of",08,"Flow",1,"Inward",9692,"Asset/liability basis.",,410.919,,,0.479961,,,1.78463,,,8.22828,,
2016,158,"China, Taiwan Province of",08,"Flow",2,"Outward",17946,"Asset/liability basis.",,760.87,,,1.173955,,,3.30448,,,15.23572,,
2016,158,"China, Taiwan Province of",09,"Stock",1,"Inward",73948,"Asset/liability basis.",,3135.231,,,0.263525,,,13.61639,,,62.78008,,
2016,158,"China, Taiwan Province of",09,"Stock",2,"Outward",308831,"Asset/liability basis.",,13093.747,,,1.113463,,,56.86649,,,262.19013,,
2016,170,"Colombia",08,"Flow",1,"Inward",13857.938,"Asset/liability basis.",,292.13,,,0.686263,,,4.89983,,,22.13821,,
2016,170,"Colombia",08,"Flow",2,"Outward",4517.352,"Asset/liability basis.",,95.227,,,0.295507,,,1.59723,,,7.21652,,
2016,170,"Colombia",09,"Stock",1,"Inward",164428.031,"Asset/liability basis.",,3466.203,,,0.585964,,,58.13773,,,262.6756,,
2016,170,"Colombia",09,"Stock",2,"Outward",51817.052,"Asset/liability basis.",,1092.322,,,0.186822,,,18.32124,,,82.77831,,
2016,174,"Comoros",08,"Flow",1,"Inward",3.57,,,4.813,,,0.000177,,,0.3527,,,2.8271,,
2016,174,"Comoros",09,"Stock",1,"Inward",110.428,,,148.877,,,0.000394,,,10.91027,,,87.45291,,
2016,178,"Congo",08,"Flow",1,"Inward",1611.618,,,308.589,,,0.079809,,,14.74311,,,18.94479,,
2016,178,"Congo",08,"Flow",2,"Outward",10.381,,,1.988,,,0.000679,,,0.09497,,,0.12203,,
2016,178,"Congo",09,"Stock",1,"Inward",16848.168,,,3226.051,,,0.060041,,,154.12737,,,198.05245,,
2016,178,"Congo",09,"Stock",2,"Outward",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",-0.01752,,
2016,184,"Cook Islands",08,"Flow",1,"Inward",10.463,,,603.695,,,0.000518,,,3.37678,,,34.28374,,
2016,184,"Cook Islands",08,"Flow",2,"Outward",0.314,"Asset/liability basis.",,18.114,,,2.1E-05,,,0.10132,,,1.02869,,
2016,184,"Cook Islands",09,"Stock",1,"Inward",72.907,,,4206.502,,,0.00026,,,23.52918,,,238.88661,,
2016,184,"Cook Islands",09,"Stock",2,"Outward",12.473,,,719.652,,,4.5E-05,,,4.02539,,,40.8689,,
2016,188,"Costa Rica",08,"Flow",1,"Inward",2203.948,,,452.835,,,0.109142,,,3.74522,,,19.89539,,
2016,188,"Costa Rica",08,"Flow",2,"Outward",76.913,,,15.803,,,0.005031,,,0.1307,,,0.69431,,
2016,188,"Costa Rica",09,"Stock",1,"Inward",34213.345,,,7029.661,,,0.121924,,,58.13947,,,308.8493,,
2016,188,"Costa Rica",09,"Stock",2,"Outward",2863.809,,,588.414,,,0.010325,,,4.86653,,,25.85206,,
2016,384,"Cote d'Ivoire",08,"Flow",1,"Inward",577.872,,,22.235,,,0.028617,,,1.19375,,,5.12419,,
2016,384,"Cote d'Ivoire",08,"Flow",2,"Outward",28.651,,,1.102,,,0.001874,,,0.05919,,,0.25406,,
2016,384,"Cote d'Ivoire",09,"Stock",1,"Inward",7696.742,,,296.149,,,0.027428,,,15.89965,,,68.24978,,
2016,384,"Cote d'Ivoire",09,"Stock",2,"Outward",145.95,,,5.616,,,0.000526,,,0.3015,,,1.29419,,
2016,191,"Croatia",08,"Flow",1,"Inward",276.282,,,66.792,,,0.013682,,,0.52606,,,2.6663,,
2016,191,"Croatia",08,"Flow",2,"Outward",-1949.376,,,-471.269,,,-0.12752,,,-3.71172,,,-18.81274,,
2016,191,"Croatia",09,"Stock",1,"Inward",27550.51,,,6660.433,,,0.09818,,,52.45767,,,265.88022,,
2016,191,"Croatia",09,"Stock",2,"Outward",4722.122,,,1141.59,,,0.017025,,,8.99118,,,45.57153,,
2016,531,"Curacao",08,"Flow",1,"Inward",133.046,,,792.972,,,0.006589,,,4.39868,,,14.43002,,
2016,531,"Curacao",08,"Flow",2,"Outward",38.821,,,231.38,,,0.00254,,,1.28348,,,4.21051,,
2016,531,"Curacao",09,"Stock",1,"Inward",1592.915,,,9493.954,,,0.005677,,,52.66373,,,172.76521,,
2016,531,"Curacao",09,"Stock",2,"Outward",749.793,,,4468.854,,,0.002703,,,24.78909,,,81.3215,,
2016,196,"Cyprus",08,"Flow",1,"Inward",10928.263,,,,,"No value reported or collected",0.541182,,,51.95981,,,286.91217,,
2016,196,"Cyprus",08,"Flow",2,"Outward",8689.646,,,,,"No value reported or collected",0.568441,,,41.31602,,,228.13921,,
2016,196,"Cyprus",09,"Stock",1,"Inward",388593.181,,,,,"No value reported or collected",1.384809,,,1847.61534,,,10202.18059,,
2016,196,"Cyprus",09,"Stock",2,"Outward",406131.499,,,,,"No value reported or collected",1.464271,,,1931.00349,,,10662.63407,,
2016,203,"Czechia",08,"Flow",1,"Inward",9814.769,,,931.904,,,0.48604,,,5.00059,,,19.9261,,
2016,203,"Czechia",08,"Flow",2,"Outward",2181.806,,,207.161,,,0.142725,,,1.11162,,,4.42954,,
2016,203,"Czechia",09,"Stock",1,"Inward",121854.621,,,11569.998,,,0.434247,,,62.08455,,,247.39114,,
2016,203,"Czechia",09,"Stock",2,"Outward",19426.303,,,1844.512,,,0.07004,,,9.89764,,,39.43958,,
2016,200,"Czechoslovakia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,200,"Czechoslovakia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,200,"Czechoslovakia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,200,"Czechoslovakia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,408,"Dem. People's Rep. of Korea",08,"Flow",1,"Inward",89.317,,,3.476,,,0.004423,,,0.53209,,,,,"No value reported or collected"
2016,408,"Dem. People's Rep. of Korea",09,"Stock",1,"Inward",895.823,,,34.859,,,0.003192,,,5.33667,,,,,"No value reported or collected"
2016,180,"Dem. Rep. of the Congo",08,"Flow",1,"Inward",1204.709,,,14.349,,,0.059659,,,2.98657,,,17.20433,,
2016,180,"Dem. Rep. of the Congo",08,"Flow",2,"Outward",272.334,,,3.244,,,0.017815,,,0.67514,,,3.88918,,
2016,180,"Dem. Rep. of the Congo",09,"Stock",1,"Inward",21186.81,,,252.355,,,0.075502,,,52.52384,,,302.56686,,
2016,180,"Dem. Rep. of the Congo",09,"Stock",2,"Outward",2264.471,,,26.972,,,0.008164,,,5.61381,,,32.3387,,
2016,208,"Denmark",08,"Flow",1,"Inward",235.304,,,41.078,,,0.011653,,,0.07515,,,0.35503,,
2016,208,"Denmark",08,"Flow",2,"Outward",10110.492,,,1765.038,,,0.661387,,,3.22899,,,15.25498,,
2016,208,"Denmark",09,"Stock",1,"Inward",99403.499,,,17353.354,,,0.354239,,,31.74655,,,149.98261,,
2016,208,"Denmark",09,"Stock",2,"Outward",169708.201,,,29626.789,,,0.611868,,,54.1998,,,256.06019,,
2016,262,"Djibouti",08,"Flow",1,"Inward",159.999,,,154.193,,,0.007923,,,6.11012,,,22.36745,,
2016,212,"Dominica",08,"Flow",1,"Inward",48.488,"Asset/liability basis.",,696.614,,,0.002401,,,8.41478,,,55.33577,,
2016,212,"Dominica",08,"Flow",2,"Outward",1.712,"Asset/liability basis.",,24.595,,,0.000112,,,0.29709,,,1.95369,,
2016,212,"Dominica",09,"Stock",1,"Inward",319.708,"Asset/liability basis.",,4593.103,,,0.001139,,,55.48266,,,364.85495,,
2016,212,"Dominica",09,"Stock",2,"Outward",2.654,"Asset/liability basis.",,38.132,,,1E-05,,,0.46062,,,3.02905,,
2016,214,"Dominican Republic",08,"Flow",1,"Inward",2406.7,,,228.092,,,0.119183,,,3.18,,,13.85914,,
2016,214,"Dominican Republic",08,"Flow",2,"Outward",109.4,,,10.368,,,0.007157,,,0.14455,,,0.62999,,
2016,214,"Dominican Republic",09,"Stock",1,"Inward",32952.9,,,3123.074,,,0.117433,,,43.54103,,,189.76138,,
2016,214,"Dominican Republic",09,"Stock",2,"Outward",867.1,,,82.178,,,0.003126,,,1.14571,,,4.99325,,
2016,218,"Ecuador",08,"Flow",1,"Inward",764.191,,,46.3,,,0.037844,,,0.76467,,,3.04692,,
2016,218,"Ecuador",09,"Stock",1,"Inward",16670.688,,,1010.03,,,0.059408,,,16.68108,,,66.46796,,
2016,818,"Egypt",08,"Flow",1,"Inward",8106.8,,,79.756,,,0.401459,,,2.99968,,,20.73314,,
2016,818,"Egypt",08,"Flow",2,"Outward",206.6,,,2.033,,,0.013515,,,0.07645,,,0.52838,,
2016,818,"Egypt",09,"Stock",1,"Inward",102324,,,1006.684,,,0.364647,,,37.86198,,,261.69365,,
2016,818,"Egypt",09,"Stock",2,"Outward",7227,,,71.101,,,0.026056,,,2.67414,,,18.48305,,
2016,222,"El Salvador",08,"Flow",1,"Inward",347.425,,,56.029,,,0.017205,,,1.43615,,,9.27129,,
2016,222,"El Salvador",08,"Flow",2,"Outward",-0.428,,,-0.069,,,-2.8E-05,,,-0.00177,,,-0.01142,,
2016,222,"El Salvador",09,"Stock",1,"Inward",9046.719,,,1458.96,,,0.032239,,,37.39638,,,241.41837,,
2016,222,"El Salvador",09,"Stock",2,"Outward",1.774,,,0.286,,,6E-06,,,0.00734,,,0.04735,,
2016,226,"Equatorial Guinea",08,"Flow",1,"Inward",1755.302,,,1163.85,,,0.086925,,,15.61544,,,94.35024,,
2016,226,"Equatorial Guinea",08,"Flow",2,"Outward",27.659,,,18.339,,,0.001809,,,0.24606,,,1.48673,,
2016,226,"Equatorial Guinea",09,"Stock",1,"Inward",16066.633,,,10652.952,,,0.057256,,,142.93122,,,863.60666,,
2016,232,"Eritrea",08,"Flow",1,"Inward",52.305,,,16.739,,,0.00259,,,2.40625,,,34.7428,,
2016,232,"Eritrea",09,"Stock",1,"Inward",938.781,,,300.439,,,0.003345,,,43.1879,,,623.57102,,
2016,233,"Estonia",08,"Flow",1,"Inward",1033.287,,,785.262,,,0.05117,,,4.29525,,,17.57081,,
2016,233,"Estonia",08,"Flow",2,"Outward",477.294,,,362.727,,,0.031223,,,1.98406,,,8.11628,,
2016,233,"Estonia",09,"Stock",1,"Inward",19119.013,,,14529.792,,,0.068133,,,79.47549,,,325.11453,,
2016,233,"Estonia",09,"Stock",2,"Outward",5843.532,,,4440.883,,,0.021068,,,24.29088,,,99.36795,,
2016,748,"Eswatini",08,"Flow",1,"Inward",21.385,,,18.604,,,0.001059,,,0.5604,,,4.36448,,
2016,748,"Eswatini",08,"Flow",2,"Outward",-7.132,,,-6.205,,,-0.000467,,,-0.1869,,,-1.45563,,
2016,748,"Eswatini",09,"Stock",1,"Inward",847.575,,,737.338,,,0.00302,,,22.21099,,,172.98322,,
2016,748,"Eswatini",09,"Stock",2,"Outward",73.435,,,63.884,,,0.000265,,,1.92439,,,14.98749,,
2016,231,"Ethiopia",08,"Flow",1,"Inward",4142.936,,,38.821,,,0.205164,,,5.74151,,,15.98664,,
2016,231,"Ethiopia",09,"Stock",1,"Inward",15079.737,,,141.304,,,0.053739,,,20.89832,,,58.18923,,
2016,230,"Ethiopia (...1991)",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,230,"Ethiopia (...1991)",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,230,"Ethiopia (...1991)",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,230,"Ethiopia (...1991)",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2016,242,"Fiji",08,"Flow",1,"Inward",389.841,,,424.125,,,0.019305,,,7.90713,,,40.81417,,
2016,242,"Fiji",08,"Flow",2,"Outward",-16.422,,,-17.867,,,-0.001074,,,-0.3331,,,-1.71933,,
2016,242,"Fiji",09,"Stock",1,"Inward",4080.379,,,4439.219,,,0.014541,,,82.76221,,,427.19286,,
2016,242,"Fiji",09,"Stock",2,"Outward",95.967,,,104.407,,,0.000346,,,1.94649,,,10.0472,,
2016,246,"Finland",08,"Flow",1,"Inward",8581.833,,,1561.62,,,0.424984,,,3.56673,,,15.65716,,
2016,246,"Finland",08,"Flow",2,"Outward",24276.638,,,4417.573,,,1.588079,,,10.08971,,,44.29161,,
2016,246,"Finland",09,"Stock",1,"Inward",79932.116,,,14545.095,,,0.28485,,,33.2209,,,145.83246,,
2016,246,"Finland",09,"Stock",2,"Outward",108940.844,,,19823.757,,,0.392777,,,45.27733,,,198.75754,,
2016,250,"France",08,"Flow",1,"Inward",23903.633,,,367.257,,,1.183739,,,0.96725,,,4.43384,,
2016,250,"France",08,"Flow",2,"Outward",61071.595,,,938.309,,,3.995056,,,2.47125,,,11.32805,,
2016,250,"France",09,"Stock",1,"Inward",688669.204,,,10580.772,,,2.454175,,,27.86684,,,127.73987,,
2016,250,"France",09,"Stock",2,"Outward",1262677.615,,,19399.887,,,4.552472,,,51.09396,,,234.21155,,
