Date,Toyota,Honda,Nikkei,SMB,HML,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
20151222,0.738,-0.334,-0.155,-0.32,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20151224,-1.244,0.128,-0.514,-0.74,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20151225,-0.757,-0.694,-0.11,-0.09,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151228,0.014,1.016,0.556,0.96,-0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151229,-0.401,0.232,0.577,0.18,-0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20151230,0.458,0.67,0.271,0.54,-0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20160104,-2.018,-4.578,-3.062,0.96,-0.14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160105,-1.512,-1.903,-0.417,0.18,0.46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20160106,-1.978,-0.656,-0.994,0.15,0.03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20160107,-2.613,-3.08,-2.331,0.77,-0.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20160108,-0.493,-0.624,-0.39,-0.24,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160112,-1.588,0.029,-2.707,-0.36,0.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20160113,2.931,2.94,2.884,-0.17,-0.64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20160114,-2.243,-2.939,-2.679,0.21,0.77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20160115,-0.56,-0.2,-0.544,-0.49,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160118,-0.25,-2.376,-1.117,-0.39,0.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160119,0.92,0.909,0.547,-0.13,-0.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20160120,-3.382,-3.662,-3.708,0.35,0.56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20160121,-2.767,-4.616,-2.43,-0.35,0.11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20160122,6.727,5.977,5.877,-0.3,-0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160125,0.03,-0.09,0.899,0.7,-1.07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160126,-2.858,-3.195,-2.349,0.72,-0.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20160127,3.803,2.313,2.723,-0.75,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20160128,0.027,-1.93,-0.714,0.7,-0.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20160129,4.605,2.737,2.798,-0.69,-0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160201,1.934,1.317,1.98,0.06,-2.31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160202,-0.478,0.118,-0.641,0.27,-0.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20160203,-5.532,-5.901,-3.152,0.95,-0.62,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20160204,-2.144,-0.219,-0.851,-0.77,1.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20160205,-1.882,-2.013,-1.322,-0.18,0.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160208,-1.056,0.354,1.098,0.67,-0.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160209,-6.117,-6.743,-5.404,0.58,0.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20160210,-0.439,-0.755,-2.313,0.2,-0.39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20160212,-6.805,-5.508,-4.842,-0.55,1.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160215,9.562,8.002,7.156,-2.23,-0.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160216,-0.095,-0.219,0.199,0.19,-0.44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20160217,-2.784,0.305,-1.358,0.85,-0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20160218,1.711,2.535,2.276,0.14,-0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20160219,-2.929,-2.704,-1.418,0.48,-0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160222,-0.317,-0.881,0.901,0.67,-1.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160223,0.234,-0.633,-0.366,-0.29,0.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20160224,-0.333,-2.012,-0.849,0.6,-0.14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20160225,-0.72,0.702,1.411,-0.08,0.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20160226,-0.354,0.994,0.298,-0.11,-0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160229,-0.221,-0.328,-0.999,0.92,-0.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20160301,-0.067,0.571,0.367,0.09,-0.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20160302,3.462,6.286,4.11,-1.72,0.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160303,1.328,2.916,1.276,-0.51,0.88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20160304,0.826,0.379,0.322,0.88,0.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160307,-2.072,-0.565,-0.608,0.97,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160308,-1.804,-0.945,-0.758,0.22,-0.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20160309,-0.234,-0.956,-0.84,0.04,-0.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160310,2.979,1.607,1.263,0.23,-0.47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20160311,-0.227,-0.316,0.513,0.16,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160314,0.976,0.476,1.741,0.11,0.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160315,-1.823,-0.664,-0.677,0.92,-0.58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20160316,-0.705,-2.195,-0.833,0.64,-0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160317,-0.315,0.457,-0.224,-0.01,0.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20160318,-2.275,-1.005,-1.249,0.78,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160322,3.567,1.244,1.936,-0.34,-0.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20160323,0.13,-1.262,-0.279,0.3,-0.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160324,-1.555,-1.603,-0.639,0.61,-1.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20160325,2.811,2.827,0.654,-0.92,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160328,0.696,0.55,0.774,-0.34,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160329,0.671,0.55,-0.18,0.4,-0.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20160330,-2.502,-3.623,-1.313,1.11,-1.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20160331,-0.799,3.125,-0.713,-0.13,0.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20160401,-3.041,-4.667,-3.547,0.41,-0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160404,-2.53,-1.105,-0.253,0.61,0.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160405,-3.307,-2.406,-2.422,-0.61,-0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20160406,0.331,1.02,-0.111,-0.39,-0.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20160407,-0.604,-0.575,0.219,0.18,-0.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20160408,0.792,1.07,0.455,-0.04,-0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160411,-3.456,-2.082,-0.445,0.99,-1.09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160412,3.921,3.792,1.128,-0.92,1.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20160413,2.516,2.679,2.84,-1.21,0.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20160414,3.255,1.928,3.234,-1.09,0.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20160415,-1.137,-1.01,-0.373,0.49,-0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160418,-4.756,-2.917,-3.396,1.61,-0.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160419,3.896,4.464,3.677,-1.15,-0.21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20160420,-0.651,-0.909,0.19,-0.24,-0.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20160421,3.208,2.131,2.704,-0.54,-0.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20160422,1.631,1.445,1.203,-0.86,0.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160425,1.233,0.853,-0.758,-0.03,0.64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20160426,-0.718,-0.691,-0.493,-0.59,0.07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20160427,-1.748,-1.326,-0.362,0.77,-0.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20160428,-3.267,-4.179,-3.611,1.78,-0.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20160502,-3.75,-3.976,-3.112,0.86,-0.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160506,0.661,2.697,-0.252,0.74,-0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160509,1.387,1.559,0.679,0.5,-0.81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160510,2.215,1.602,2.153,-0.75,0.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20160511,-0.757,-0.164,0.083,0.21,-0.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20160512,-1.437,-0.591,0.406,-0.16,0.24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20160513,-1.783,-2.168,-1.406,0.5,-0.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160516,0.238,-0.389,0.33,-1.17,1.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160517,1.207,1.019,1.132,0.14,-0.19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20160518,0.073,-1.244,-0.049,-0.96,1.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20160519,-0.777,0.393,0.012,0.78,-0.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20160520,1.237,-0.051,0.539,0.25,-0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160523,-1.007,0.203,-0.488,0.83,-0.39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160524,-1.399,-1.101,-0.936,0.42,0.08,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20160525,2.321,2.397,1.567,-0.85,0.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20160526,0.738,1.822,0.09,0.03,-0.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20160527,-0.124,-0.625,0.372,-0.34,-0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160530,1.646,3.139,1.385,-0.02,-0.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20160531,1.795,0.929,0.978,-0.2,0.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20160601,-0.483,-2.285,-1.62,0.67,-0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160602,-1.495,-4.158,-2.319,0.71,-0.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20160603,0.106,0.39,0.481,0.4,-0.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160606,-0.141,-1.873,-0.374,-0.1,-0.38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160607,-0.229,0.619,0.576,-0.23,-0.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20160608,0.477,0.649,0.932,-0.18,-0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160609,-1.373,-1.732,-0.966,0.96,-0.56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20160610,0.429,-0.087,-0.402,0.36,-0.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160613,-3.537,-3.961,-3.507,0.52,-0.09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160614,-0.646,-1.388,-1,-1.46,1.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20160617,2.651,0.482,1.072,-0.05,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160620,2.712,1.365,2.344,0.01,-0.09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160621,1.239,0.601,1.277,-0.37,-0.65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20160622,-0.532,-2.407,-0.639,-0.42,0.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160623,2.319,2.52,1.075,-0.55,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20160624,-8.663,-8.316,-7.922,1.34,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160627,-1.698,0.533,2.389,0.89,-1.63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160628,-3.417,-0.138,0.091,0.74,-0.93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20160629,2.895,1.723,1.59,-0.48,-0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20160630,-1.308,0.216,0.058,0.37,-0.37,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20160701,1.088,-0.215,0.684,0.6,-0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160704,0.391,1.753,0.595,0.12,-0.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160705,0.508,-1.109,-0.675,0.06,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160706,-1.728,-4.549,-1.853,0.44,-0.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160707,0.178,-0.122,-0.668,-0.3,0.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20160708,-0.356,0.57,-1.108,-0.11,0.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160711,4.866,4.038,3.984,-0.48,0.83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160712,2.679,2.696,2.463,-0.7,1.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160713,3.399,3.496,0.844,-0.62,1.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160714,0.355,-1.387,0.952,-0.32,-0.13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20160715,1.965,3.685,0.683,-0.95,2.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160719,0.435,0.874,1.367,-0.13,-0.09,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160720,-0.156,-0.956,-0.248,0.37,-1.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160721,1.731,4.505,0.769,-0.04,1.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20160722,-0.63,-2.412,-1.088,0.27,-0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160725,0.137,0.069,-0.042,0.43,0.38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160726,-2.515,-1.89,-1.427,0.25,-0.64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20160727,2.931,2.213,1.72,-0.24,0.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20160728,-0.121,-0.856,-1.128,0.38,0.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20160729,0.598,0.105,0.561,-0.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20160801,-1.646,0.019,0.401,-0.79,-0.46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160802,-1.742,-2.903,-1.469,0.98,-1.26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160803,-1.878,3.823,-1.881,-0.06,-0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160804,1.825,2.076,1.068,-0.59,2.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20160805,2.968,-0.701,-0.003,-0.35,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160808,3.327,3.374,2.437,-1.25,2.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160809,-0.725,-0.332,0.687,-0.15,-0.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160810,-1.115,-1.019,-0.178,0.11,-0.91,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160812,0.942,-0.22,1.104,0.18,-0.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160815,-0.834,-0.221,-0.298,0.38,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160816,-1.26,-0.661,-1.619,0.25,-0.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160817,2.229,3.381,0.899,-1.2,2.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160818,-1.764,-1.337,-1.55,0.44,0.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20160819,2.136,3.531,0.363,-0.13,1.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160822,1.227,1.229,0.317,0.28,-0.41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160823,-1.687,-2.076,-0.607,0.22,-1.37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160824,2.051,0.75,0.606,-0.25,0.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160825,-0.066,0.065,-0.249,0.08,0.17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20160826,-3.352,-2.168,-1.179,0.49,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160829,3.991,3.704,2.303,-0.85,1.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20160830,0.636,0.638,-0.072,0.02,0.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20160831,0.842,0.443,0.969,-0.37,1.08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20160901,0.735,1.073,0.234,-0.1,0.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20160902,-0.284,-0.593,-0.007,-0.52,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160905,-0.035,-0.25,0.661,0.29,0.07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160906,-0.463,0.062,0.26,0.44,-0.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160907,-0.817,-0.315,-0.407,0.8,-1.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20160908,0.097,-0.063,-0.315,0.32,0.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20160909,-0.307,-0.978,0.041,0.2,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160912,-1.264,-1.467,-1.726,0.41,0.03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160913,0.262,0.681,0.337,0.28,-1.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160914,-0.965,-1.286,-0.686,-0.21,0.51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20160915,-1.323,-2.899,-1.259,0.38,-0.39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20160916,-1.741,0.05,0.697,-0.02,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160920,1.466,-0.755,-0.164,-0.29,-0.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160921,3.225,4.02,1.913,-0.98,1.29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20160923,-3.158,-2.37,-0.319,1.26,-1.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160926,-0.554,-2.145,-1.25,0.66,-0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20160927,1.639,1.003,0.842,0.07,-0.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20160928,-0.709,-1.086,-1.31,0.91,-0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20160929,0.441,1.269,1.387,-0.16,0.59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20160930,-2.016,-2.285,-1.461,0.42,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20161003,0.206,1.49,0.905,-0.08,-0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161004,1.866,1.911,0.825,0.18,0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20161005,1.509,2.931,0.499,-0.04,0.62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20161006,0.735,-0.066,0.475,-0.23,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20161007,-0.432,-0.098,-0.231,-0.13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161011,0.15,-0.293,0.977,-0.28,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20161012,-0.963,-0.686,-1.085,0.13,-0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20161013,0.201,0.329,-0.39,0.48,-0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20161014,0.402,0.689,0.49,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161017,0.617,-0.097,0.26,0.07,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161018,-0.664,0.717,0.376,0.29,-0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20161019,-0.616,-1.068,0.208,0.49,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20161020,1.428,1.407,1.392,-0.41,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20161021,-1.095,-0.065,-0.295,0.07,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161024,-0.268,-0.516,0.29,0.12,-0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161025,1.428,2.109,0.759,-0.6,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20161026,-0.265,-0.063,0.153,0.09,-0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20161027,-0.349,-0.382,-0.319,0.1,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20161028,0.649,0.575,0.634,-0.13,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161031,0.594,-0.19,-0.123,0.03,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20161101,-0.114,-2.036,0.1,-0.21,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20161102,-2.205,-3.457,-1.764,-0.02,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20161104,-4.043,-3.514,-1.338,0.64,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161107,1.965,2.51,1.608,-0.13,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161108,1.446,0.918,-0.034,-0.36,0.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20161109,-6.516,-7.834,-5.357,0.4,-0.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20161110,5.953,8.957,6.725,-1.23,1.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20161111,1.953,0.603,0.175,-0.86,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161114,1.446,2.986,1.714,-0.1,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161115,0.428,0.324,-0.025,-0.3,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20161116,2.012,1.388,1.098,-0.12,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20161117,-0.566,0.477,0.002,0.22,-0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20161118,2.682,0.982,0.587,0.55,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161121,0.681,-0.031,0.771,-0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161122,-1.131,-1.005,0.314,-0.01,-0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20161124,4.786,3.932,0.939,-0.56,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20161125,1.535,2.044,0.261,-0.26,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161128,-0.539,-0.598,-0.132,0.34,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20161129,-0.196,-0.541,-0.272,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20161130,0.135,0.757,0.008,0.31,-0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20161201,0.875,1.92,1.118,-0.63,1.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20161202,-0.315,-0.854,-0.47,-0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161205,-0.866,-1.93,-0.82,0.32,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161206,0.829,0.847,0.468,-0.16,1.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20161207,2.65,1.351,0.742,0.02,1.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20161208,1.807,1.837,1.453,-1.07,1.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20161209,0.271,1.047,1.23,-0.33,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161212,-0.027,-0.201,0.835,-0.08,-1.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161213,0.699,-0.231,0.499,0.13,-0.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20161214,-0.269,0.549,0.016,-0.08,-0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20161215,1.777,1.41,0.105,0.09,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20161216,-0.014,0.964,0.661,-0.1,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161219,-0.153,-0.758,-0.049,-0.05,-0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161220,-0.181,-0.227,0.531,0.26,-0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20161221,-0.126,0.058,-0.257,-0.14,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20161222,-0.449,1.219,-0.087,-0.09,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20161226,-1.397,-2.102,-0.16,0.6,-1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161227,-0.331,0.058,0.033,0.1,-0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
