Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2019/1/21,0.280 ,0.871 ,0.258 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/22,-0.485 ,-0.123 ,-0.465 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/23,-0.943 ,-0.216 ,-0.142 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/24,0.073 ,0.062 ,-0.093 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/25,0.580 ,1.515 ,0.967 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/28,-1.109 ,-1.005 ,-0.600 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/29,-0.194 ,-0.154 ,0.076 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/30,-0.553 ,-0.123 ,-0.523 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/31,0.542 ,0.247 ,1.055 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/2/1,-0.300 ,-0.123 ,0.072 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/4,1.067 ,-3.483 ,0.459 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/5,0.388 ,-2.490 ,-0.188 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/6,-0.728 ,-0.622 ,0.142 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/7,-1.908 ,-1.087 ,-0.588 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/8,-1.914 ,-2.515 ,-2.015 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/12,2.417 ,0.802 ,2.612 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/13,0.301 ,1.729 ,1.343 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/14,-0.105 ,1.334 ,-0.023 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/15,-0.196 ,-2.253 ,-1.131 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/18,0.756 ,1.025 ,1.824 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/19,0.631 ,0.366 ,0.098 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/20,1.389 ,0.631 ,0.605 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/21,-0.868 ,2.308 ,0.153 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/22,-0.164 ,0.709 ,-0.180 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/25,0.804 ,0.832 ,0.479 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/26,0.310 ,0.095 ,-0.366 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/27,-0.222 ,0.697 ,0.499 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/28,-1.224 ,-0.724 ,-0.795 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/3/1,-0.134 ,0.063 ,1.017 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/4,-0.899 ,-1.299 ,1.015 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/5,-0.300 ,-0.707 ,-0.439 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/6,-0.211 ,0.129 ,-0.596 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/7,-0.151 ,-1.615 ,-0.652 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/8,-0.807 ,-1.789 ,-2.006 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/11,0.720 ,0.719 ,0.473 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/12,0.608 ,1.128 ,1.792 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/13,-0.498 ,-0.820 ,-0.993 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/14,-0.638 ,0.033 ,-0.015 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/15,1.099 ,1.125 ,0.770 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/18,0.529 ,-0.032 ,0.623 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/19,0.197 ,0.655 ,-0.082 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/20,0.870 ,0.454 ,0.195 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/22,0.478 ,-1.165 ,0.085 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/25,-2.119 ,-2.996 ,-3.007 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/26,2.268 ,3.122 ,2.151 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/27,-0.255 ,0.132 ,-0.232 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/28,-1.647 ,-0.956 ,-1.614 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/29,-0.412 ,-0.233 ,0.818 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/4/1,2.449 ,2.671 ,1.430 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/2,0.645 ,1.138 ,-0.017 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/3,0.584 ,0.803 ,0.967 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/4,0.684 ,0.925 ,0.054 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/5,0.975 ,0.474 ,0.380 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/8,-0.761 ,-1.510 ,-0.210 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/9,0.634 ,0.416 ,0.188 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/10,-0.529 ,-1.050 ,-0.528 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/11,-0.793 ,-1.189 ,0.110 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/12,0.712 ,0.358 ,0.733 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/15,0.619 ,1.102 ,1.365 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/16,-0.235 ,0.609 ,0.237 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/17,2.024 ,1.020 ,0.253 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/18,0.331 ,1.388 ,-0.843 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/19,-0.258 ,-0.498 ,0.500 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/22,0.072 ,-0.970 ,0.078 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/23,0.432 ,0.474 ,0.188 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/24,-1.459 ,-2.765 ,-0.268 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/25,0.145 ,0.355 ,0.485 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/26,0.057 ,-0.128 ,-0.219 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/5/7,-1.172 ,-0.774 ,-1.505 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/8,-0.953 ,-2.845 ,-1.465 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/9,-3.165 ,-4.682 ,-0.928 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/10,-0.124 ,-0.614 ,-0.267 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/13,0.124 ,-0.548 ,-0.720 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/14,-0.246 ,-0.479 ,-0.585 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/15,0.629 ,0.072 ,0.576 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/16,-1.035 ,-0.606 ,-0.593 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/20,0.382 ,0.622 ,0.243 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/21,-0.504 ,0.107 ,-0.137 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/22,-0.047 ,-0.036 ,0.051 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/23,0.124 ,-0.883 ,-0.621 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/24,0.047 ,-0.588 ,-0.160 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/27,0.799 ,-1.110 ,0.310 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/28,0.764 ,0.398 ,0.366 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/29,-0.349 ,-0.396 ,-1.208 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/30,-0.153 ,0.361 ,-0.290 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/31,-2.846 ,-4.261 ,-1.630 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/6/3,-0.643 ,0.321 ,-0.924 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/4,0.395 ,2.162 ,-0.011 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/5,2.545 ,2.872 ,1.801 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/6,0.257 ,-1.951 ,-0.010 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/7,0.627 ,-0.091 ,0.533 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/10,1.793 ,1.534 ,1.196 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/11,1.089 ,0.270 ,0.331 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/12,0.575 ,-0.395 ,-0.352 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/13,-1.348 ,-0.792 ,-0.462 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/14,0.252 ,0.018 ,0.404 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/17,-0.240 ,0.725 ,0.034 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/18,-0.117 ,-0.324 ,-0.716 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/19,0.790 ,2.097 ,1.722 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/20,-0.475 ,-1.878 ,0.605 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/21,-0.783 ,-0.180 ,-0.952 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/24,0.087 ,0.705 ,0.129 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/25,-0.628 ,-0.718 ,-0.433 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/26,-0.571 ,-0.237 ,-0.506 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/27,0.924 ,2.105 ,1.193 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/28,0.208 ,-0.125 ,-0.292 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/7/1,2.782 ,2.154 ,2.134 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/2,0.144 ,-0.282 ,0.112 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/3,-0.915 ,-1.656 ,-0.534 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/4,0.689 ,0.627 ,0.297 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/5,0.306 ,1.033 ,0.202 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/8,-0.015 ,0.017 ,-0.975 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/9,0.392 ,0.547 ,0.143 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/10,-0.100 ,0.245 ,-0.147 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/11,-0.623 ,-0.542 ,0.511 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/12,0.656 ,0.105 ,0.196 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/16,1.303 ,-0.368 ,-0.695 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/17,0.386 ,-1.076 ,-0.307 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/18,-0.742 ,-1.942 ,-1.970 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/19,2.095 ,2.053 ,1.999 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/22,-0.420 ,-0.213 ,-0.234 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/23,0.126 ,0.446 ,0.953 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/24,1.366 ,1.279 ,0.410 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/25,0.347 ,-0.263 ,0.216 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/26,-0.983 ,-2.022 ,-0.452 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/29,-0.042 ,-0.790 ,-0.191 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/30,0.447 ,0.308 ,0.428 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/31,-2.171 ,-2.218 ,-0.865 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/8/1,0.966 ,0.442 ,0.090 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/2,-2.297 ,-4.022 ,-2.107 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/5,-0.620 ,-1.799 ,-1.740 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/6,-2.411 ,-0.214 ,-0.651 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/7,1.054 ,-0.938 ,-0.334 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/8,0.280 ,-0.059 ,0.374 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/9,0.398 ,0.276 ,0.444 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/13,-0.689 ,-2.360 ,-1.109 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/14,0.928 ,0.544 ,0.976 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/15,-0.847 ,-1.422 ,-1.208 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/16,-0.073 ,-0.062 ,0.064 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/19,1.222 ,0.549 ,0.707 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/20,0.526 ,0.931 ,0.555 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/22,-0.044 ,-0.181 ,0.046 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/23,0.145 ,0.505 ,0.402 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/26,-0.681 ,-1.427 ,-2.172 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/27,0.728 ,1.263 ,0.963 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/28,-0.433 ,0.242 ,0.114 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/29,0.017 ,-0.803 ,-0.090 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/30,1.015 ,2.166 ,1.190 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/9/2,-0.115 ,0.357 ,-0.407 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/3,0.762 ,1.204 ,0.024 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/4,-0.699 ,0.547 ,0.116 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/5,0.632 ,2.988 ,2.115 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/6,0.428 ,3.015 ,0.539 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/9,0.881 ,-0.256 ,0.561 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/10,1.284 ,2.348 ,0.346 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/11,2.395 ,3.744 ,0.961 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/12,-0.218 ,1.174 ,0.749 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/13,0.777 ,0.119 ,1.051 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/17,0.663 ,-0.169 ,0.059 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/18,-0.335 ,-1.060 ,-0.185 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/19,-0.755 ,-0.397 ,0.381 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/20,0.529 ,0.693 ,0.157 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/24,0.783 ,-1.618 ,0.089 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/25,-1.594 ,0.053 ,-0.356 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/26,1.144 ,1.346 ,0.128 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/27,0.587 ,-1.063 ,-0.768 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/30,-2.077 ,-1.462 ,-0.562 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/10/1,0.416 ,2.502 ,0.595 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/2,-1.201 ,-1.761 ,-0.487 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/3,-2.473 ,-2.679 ,-2.006 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/4,0.188 ,0.455 ,0.321 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/7,-0.130 ,-0.907 ,-0.163 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/8,1.445 ,-0.219 ,0.994 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/9,0.537 ,0.697 ,-0.609 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/10,-0.239 ,0.802 ,0.446 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/11,2.267 ,2.297 ,1.146 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/15,1.594 ,2.510 ,1.873 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/16,0.949 ,0.707 ,1.197 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/17,-0.966 ,-0.360 ,-0.094 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/18,-0.204 ,-0.033 ,0.182 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/21,0.434 ,-0.465 ,0.250 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/23,0.270 ,-0.622 ,0.339 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/24,0.891 ,1.877 ,0.553 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/25,-0.053 ,-0.188 ,0.216 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/28,0.014 ,0.837 ,0.296 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/29,0.841 ,1.899 ,0.467 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/30,0.107 ,-0.649 ,-0.570 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/31,-0.159 ,-1.491 ,0.367 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/11/1,0.119 ,0.426 ,-0.333 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/5,1.285 ,2.285 ,1.756 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/6,0.012 ,0.298 ,0.223 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/7,1.138 ,-0.561 ,0.114 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/8,2.185 ,1.924 ,0.264 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/11,0.304 ,4.200 ,-0.257 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/12,-0.416 ,0.875 ,0.806 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/13,-0.090 ,-0.620 ,-0.851 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/14,-1.192 ,-2.181 ,-0.765 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/15,0.399 ,0.350 ,0.699 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/18,0.127 ,0.222 ,0.487 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/19,-1.048 ,-0.729 ,-0.530 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/20,-0.851 ,-1.340 ,-0.619 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/21,0.364 ,0.356 ,-0.475 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/22,0.480 ,0.161 ,0.323 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/25,-0.309 ,1.222 ,0.778 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/26,-0.273 ,-1.176 ,0.346 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/27,-0.233 ,0.578 ,0.276 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/28,0.442 ,-1.503 ,-0.122 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/29,-1.113 ,-0.422 ,-0.492 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/12/2,1.310 ,1.206 ,1.011 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/3,-0.257 ,0.032 ,-0.636 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/4,0.841 ,-0.451 ,-1.046 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/5,-0.180 ,1.230 ,0.713 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/6,-0.540 ,0.479 ,0.233 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/9,0.038 ,-0.095 ,0.327 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/10,-1.034 ,-0.192 ,-0.088 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/11,0.171 ,0.447 ,-0.078 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/12,-0.457 ,-1.143 ,0.141 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/13,2.399 ,3.469 ,2.554 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/16,-0.334 ,-0.466 ,-0.295 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/17,0.425 ,-0.250 ,0.475 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/18,-0.512 ,-0.563 ,-0.547 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/19,0.681 ,-0.535 ,-0.291 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/20,-1.109 ,0.221 ,-0.202 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/23,0.282 ,-0.789 ,0.019 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/24,-0.321 ,-0.540 ,0.040 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/25,-0.839 ,-0.512 ,-0.200 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/26,0.637 ,0.965 ,0.597 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/27,0.102 ,0.674 ,-0.364 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/30,-0.243 ,-1.148 ,-0.760 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/1/6,-1.933 ,-2.969 ,-1.910 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/7,1.983 ,2.727 ,1.598 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/8,-1.271 ,-2.040 ,-1.573 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/9,0.696 ,1.322 ,2.306 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/10,-0.118 ,-0.195 ,0.466 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/14,1.019 ,0.457 ,0.732 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/15,-0.865 ,-1.008 ,-0.452 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/16,0.194 ,-0.657 ,0.069 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/17,0.106 ,1.191 ,0.452 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/20,1.104 ,0.229 ,0.176 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/21,0.951 ,-1.077 ,-0.909 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/22,-0.394 ,-0.099 ,0.699 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/23,0.165 ,-0.759 ,-0.982 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/24,0.459 ,-1.546 ,0.133 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/27,-1.524 ,-1.689 ,-2.030 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/28,-0.064 ,-2.113 ,-0.547 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/29,0.244 ,1.878 ,0.705 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
